
    Time  ref_inp     lev2     lev1      err 
   144.40    5.060    5.215    0.595   -0.235
   144.50    5.060    5.215    0.595   -0.235
   144.60    5.060    5.215    0.600   -0.235
   144.70    5.060    5.215    0.595   -0.235
   144.80    5.060    5.215    0.595   -0.235
   144.90    5.060    5.215    0.600   -0.235
   145.00    5.060    5.215    0.600   -0.235
   145.10    5.060    5.215    0.600   -0.235
   145.20    5.060    5.210    0.595   -0.235
   145.30    5.060    5.210    0.600   -0.235
   145.40    5.060    5.210    0.600   -0.235
   145.50    5.060    5.210    0.595   -0.235
   145.60    5.060    5.205    0.595   -0.235
   145.70    5.060    5.205    0.600   -0.235
   145.80    5.060    5.205    0.595   -0.235
   145.90    5.060    5.205    0.600   -0.235
   146.00    5.060    5.205    0.600   -0.235
   146.10    5.060    5.205    0.595   -0.235
   146.20    5.060    5.205    0.600   -0.235
   146.30    5.060    5.205    0.600   -0.235
   146.40    5.060    5.200    0.600   -0.235
   146.50    5.060    5.200    0.595   -0.235
   146.60    5.060    5.200    0.595   -0.235
   146.70    5.060    5.200    0.595   -0.235
   146.80    5.060    5.200    0.595   -0.235
   146.90    5.060    5.200    0.600   -0.235
   147.00    5.060    5.195    0.595   -0.235
   147.10    5.060    5.195    0.600   -0.235
   147.20    5.060    5.195    0.600   -0.235
   147.30    5.060    5.195    0.600   -0.235
   147.40    5.060    5.195    0.600   -0.235
   147.50    5.060    5.195    0.600   -0.235
   147.60    5.060    5.190    0.600   -0.235
   147.70    5.060    5.190    0.595   -0.235
   147.80    5.060    5.190    0.600   -0.235
   147.90    5.060    5.190    0.595   -0.235
   148.00    5.060    5.190    0.595   -0.235
   148.10    5.060    5.185    0.595   -0.235
   148.20    5.060    5.185    0.600   -0.235
   148.30    5.060    5.185    0.600   -0.235
   148.40    5.060    5.185    0.600   -0.235
   148.50    5.060    5.185    0.600   -0.235
   148.60    5.060    5.180    0.600   -0.235
   148.70    5.060    5.180    0.595   -0.235
   148.80    5.060    5.180    0.600   -0.235
   148.90    5.060    5.180    0.595   -0.235
   149.00    5.060    5.180    0.595   -0.235
   149.10    5.060    5.180    0.600   -0.235
   149.20    5.060    5.175    0.600   -0.235
   149.30    5.060    5.175    0.595   -0.235
   149.40    5.060    5.175    0.595   -0.235
   149.50    5.060    5.175    0.595   -0.235
   149.60    5.060    5.175    0.600   -0.235
   149.70    5.060    5.175    0.600   -0.235
   149.80    5.060    5.170    0.595   -0.235
   149.90    5.060    5.170    0.595   -0.235
   150.00    5.060    5.170    0.600   -0.235
   150.10    5.060    5.170    0.595   -0.235
   150.20    5.060    5.170    0.595   -0.235
   150.30    5.060    5.165    0.595   -0.235
   150.40    5.060    5.165    0.600   -0.235
   150.50    5.060    5.165    0.600   -0.235
   150.60    5.060    5.165    0.600   -0.235
   150.70    5.060    5.160    0.595   -0.235
   150.80    5.060    5.165    0.600   -0.235
   150.90    5.060    5.160    0.600   -0.235
   151.00    5.060    5.160    0.600   -0.235
   151.10    5.060    5.160    0.595   -0.235
   151.20    5.060    5.160    0.600   -0.235
   151.30    5.060    5.160    0.595   -0.235
   151.40    5.060    5.155    0.595   -0.235
   151.50    5.060    5.155    0.595   -0.235
   151.60    5.060    5.155    0.595   -0.235
   151.70    5.060    5.155    0.595   -0.235
   151.80    5.060    5.155    0.595   -0.235
   151.90    5.060    5.150    0.595   -0.235
   152.00    5.060    5.150    0.595   -0.235
   152.10    5.060    5.150    0.600   -0.235
   152.20    5.060    5.150    0.595   -0.235
   152.30    5.060    5.150    0.595   -0.235
   152.40    5.060    5.145    0.595   -0.235
   152.50    5.060    5.145    0.595   -0.235
   152.60    5.060    5.145    0.600   -0.235
   152.70    5.060    5.145    0.595   -0.235
   152.80    5.060    5.140    0.595   -0.235
   152.90    5.060    5.140    0.595   -0.235
   153.00    5.060    5.140    0.595   -0.235
   153.10    5.060    5.140    0.595   -0.235
   153.20    5.060    5.140    0.595   -0.235
   153.30    5.060    5.140    0.595   -0.235
   153.40    5.060    5.140    0.595   -0.235
   153.50    5.060    5.135    0.595   -0.235
   153.60    5.060    5.135    0.595   -0.235
   153.70    5.060    5.135    0.595   -0.235
   153.80    5.060    5.135    0.595   -0.235
   153.90    5.060    5.135    0.600   -0.235
   154.00    5.060    5.130    0.595   -0.235
   154.10    5.060    5.130    0.595   -0.235
   154.20    5.060    5.130    0.595   -0.235
   154.30    5.060    5.130    0.595   -0.235
   154.40    5.060    5.130    0.600   -0.235
   154.50    5.060    5.125    0.595   -0.235
   154.60    5.060    5.125    0.595   -0.235
   154.70    5.060    5.125    0.595   -0.235
   154.80    5.060    5.125    0.595   -0.235
   154.90    5.060    5.120    0.595   -0.235
   155.00    5.060    5.120    0.595   -0.235
   155.10    5.060    5.120    0.595   -0.235
   155.20    5.060    5.120    0.595   -0.235
   155.30    5.060    5.120    0.595   -0.235
   155.40    5.060    5.120    0.595   -0.235
   155.50    5.060    5.120    0.595   -0.235
   155.60    5.060    5.120    0.595   -0.235
   155.70    5.060    5.120    0.595   -0.235
   155.80    5.060    5.120    0.595   -0.235
   155.90    5.060    5.115    0.595   -0.235
   156.00    5.060    5.115    0.595   -0.235
   156.10    5.060    5.115    0.595   -0.235
   156.20    5.060    5.110    0.595   -0.235
   156.30    5.060    5.110    0.595   -0.235
   156.40    5.060    5.110    0.595   -0.235
   156.50    5.060    5.110    0.595   -0.235
   156.60    5.060    5.105    0.595   -0.235
   156.70    5.060    5.105    0.595   -0.235
   156.80    5.060    5.105    0.595   -0.235
   156.90    5.060    5.105    0.595   -0.235
   157.00    5.060    5.105    0.595   -0.235
   157.10    5.060    5.100    0.595   -0.235
   157.20    5.060    5.100    0.595   -0.235
   157.30    5.060    5.100    0.595   -0.235
   157.40    5.060    5.100    0.595   -0.235
   157.50    5.060    5.100    0.595   -0.235
   157.60    5.060    5.095    0.595   -0.235
   157.70    5.060    5.095    0.595   -0.235
   157.80    5.060    5.095    0.595   -0.235
   157.90    5.060    5.095    0.595   -0.235
   158.00    5.060    5.095    0.595   -0.235
   158.10    5.060    5.095    0.595   -0.235
   158.20    5.060    5.090    0.595   -0.235
   158.30    5.060    5.090    0.595   -0.235
   158.40    5.060    5.090    0.595   -0.235
   158.50    5.060    5.090    0.595   -0.235
   158.60    5.060    5.090    0.595   -0.235
   158.70    5.060    5.090    0.595   -0.235
   158.80    5.060    5.090    0.595   -0.235
   158.90    5.060    5.090    0.595   -0.235
   159.00    5.060    5.090    0.595   -0.235
   159.10    5.060    5.090    0.595   -0.235
   159.20    5.060    5.085    0.595   -0.235
   159.30    5.060    5.085    0.595   -0.235
   159.40    5.060    5.085    0.595   -0.235
   159.50    5.060    5.085    0.595   -0.235
   159.60    5.060    5.085    0.595   -0.235
   159.70    5.060    5.085    0.595   -0.235
   159.80    5.060    5.080    0.595   -0.235
   159.90    5.060    5.080    0.595   -0.235
   160.00    5.060    5.080    0.595   -0.235
   160.10    5.060    5.080    0.595   -0.235
   160.20    5.060    5.080    0.595   -0.235
   160.30    5.060    5.075    0.595   -0.235
   160.40    5.060    5.075    0.595   -0.235
   160.50    5.060    5.075    0.595   -0.235
   160.60    5.060    5.075    0.595   -0.235
   160.70    5.060    5.075    0.595   -0.235
   160.80    5.060    5.070    0.595   -0.235
   160.90    5.060    5.070    0.595   -0.235
   161.00    5.060    5.070    0.595   -0.235
   161.10    5.060    5.070    0.595   -0.235
   161.20    5.060    5.070    0.595   -0.235
   161.30    5.060    5.070    0.595   -0.235
   161.40    5.060    5.070    0.595   -0.235
   161.50    5.060    5.070    0.595   -0.235
   161.60    5.060    5.070    0.595   -0.235
   161.70    5.060    5.070    0.595   -0.235
   161.80    5.060    5.070    0.595   -0.235
   161.90    5.060    5.065    0.595   -0.235
   162.00    5.060    5.065    0.595   -0.235
   162.10    5.060    5.065    0.595   -0.235
   162.20    5.060    5.065    0.595   -0.235
   162.30    5.060    5.065    0.595   -0.235
   162.40    5.060    5.060    0.595   -0.235
   162.50    5.060    5.060    0.595   -0.235
   162.60    5.060    5.060    0.595   -0.235
   162.70    5.060    5.060    0.595   -0.235
   162.80    5.060    5.060    0.595   -0.235
   162.90    5.060    5.060    0.595   -0.235
   163.00    5.060    5.055    0.595   -0.235
   163.10    5.060    5.055    0.595   -0.235
   163.20    5.060    5.055    0.595   -0.235
   163.30    5.060    5.055    0.595   -0.235
   163.40    5.060    5.055    0.595   -0.235
   163.50    5.060    5.050    0.595   -0.235
   163.60    5.060    5.050    0.595   -0.235
   163.70    5.060    5.050    0.595   -0.235
   163.80    5.060    5.050    0.595   -0.235
   163.90    5.060    5.050    0.595   -0.235
   164.00    5.060    5.050    0.595   -0.235
   164.10    5.060    5.045    0.595   -0.235
   164.20    5.060    5.045    0.595   -0.235
   164.30    5.060    5.045    0.595   -0.235
   164.40    5.060    5.045    0.595   -0.235
   164.50    5.060    5.045    0.595   -0.235
   164.60    5.060    5.045    0.595   -0.235
   164.70    5.060    5.045    0.595   -0.235
   164.80    5.060    5.040    0.595   -0.235
   164.90    5.060    5.040    0.595   -0.235
   165.00    5.060    5.040    0.595   -0.235
   165.10    5.060    5.040    0.595   -0.235
   165.20    5.060    5.040    0.595   -0.235
   165.30    5.060    5.040    0.595   -0.235
   165.40    5.060    5.035    0.595   -0.235
   165.50    5.060    5.035    0.595   -0.235
   165.60    5.060    5.035    0.595   -0.235
   165.70    5.060    5.035    0.595   -0.235
   165.80    5.060    5.035    0.595   -0.235
   165.90    5.060    5.040    0.595   -0.235
   166.00    5.060    5.040    0.595   -0.235
   166.10    5.060    5.040    0.595   -0.235
   166.20    5.060    5.040    0.595   -0.235
   166.30    5.060    5.035    0.595   -0.235
   166.40    5.060    5.035    0.595   -0.235
   166.50    5.060    5.035    0.595   -0.235
   166.60    5.060    5.035    0.595   -0.235
   166.70    5.060    5.030    0.595   -0.235
   166.80    5.060    5.030    0.595   -0.235
   166.90    5.060    5.030    0.595   -0.235
   167.00    5.060    5.030    0.595   -0.235
   167.10    5.060    5.030    0.595   -0.235
   167.20    5.060    5.030    0.595   -0.235
   167.30    5.060    5.025    0.595   -0.235
   167.40    5.060    5.025    0.595   -0.235
   167.50    5.060    5.025    0.595   -0.235
   167.60    5.060    5.025    0.595   -0.235
   167.70    5.060    5.025    0.595   -0.235
   167.80    5.060    5.025    0.595   -0.235
   167.90    5.060    5.025    0.595   -0.235
   168.00    5.060    5.025    0.595   -0.235
   168.10    5.060    5.025    0.595   -0.235
   168.20    5.060    5.025    0.595   -0.235
   168.30    5.060    5.020    0.595   -0.235
   168.40    5.060    5.020    0.595   -0.235
   168.50    5.060    5.020    0.595   -0.235
   168.60    5.060    5.020    0.595   -0.235
   168.70    5.060    5.020    0.595   -0.235
   168.80    5.060    5.020    0.595   -0.235
   168.90    5.060    5.020    0.595   -0.235
   169.00    5.060    5.020    0.595   -0.235
   169.10    5.060    5.020    0.595   -0.235
   169.20    5.060    5.020    0.595   -0.235
   169.30    5.060    5.020    0.595   -0.235
   169.40    5.060    5.020    0.595   -0.235
   169.50    5.060    5.020    0.595   -0.235
   169.60    5.060    5.020    0.595   -0.235
   169.70    5.060    5.015    0.595   -0.235
   169.80    5.060    5.015    0.595   -0.235
   169.90    5.060    5.015    0.595   -0.235
   170.00    5.060    5.015    0.595   -0.235
   170.10    5.060    5.015    0.595   -0.235
   170.20    5.060    5.015    0.595   -0.235
   170.30    5.060    5.015    0.595   -0.235
   170.40    5.060    5.015    0.595   -0.235
   170.50    5.060    5.015    0.595   -0.235
   170.60    5.060    5.015    0.595   -0.235
   170.70    5.060    5.015    0.595   -0.235
   170.80    5.060    5.015    0.595   -0.235
   170.90    5.060    5.015    0.595   -0.235
   171.00    5.060    5.010    0.595   -0.235
   171.10    5.060    5.010    0.595   -0.235
   171.20    5.060    5.010    0.595   -0.235
   171.30    5.060    5.010    0.595   -0.235
   171.40    5.060    5.010    0.595   -0.235
   171.50    5.060    5.010    0.595   -0.235
   171.60    5.060    5.010    0.595   -0.235
   171.70    5.060    5.010    0.595   -0.235
   171.80    5.060    5.010    0.595   -0.235
   171.90    5.060    5.010    0.595   -0.235
   172.00    5.060    5.010    0.595   -0.235
   172.10    5.060    5.010    0.595   -0.235
   172.20    5.060    5.010    0.595   -0.235
   172.30    5.060    5.010    0.595   -0.235
   172.40    5.060    5.010    0.595   -0.235
   172.50    5.060    5.005    0.595   -0.235
   172.60    5.060    5.005    0.595   -0.235
   172.70    5.060    5.005    0.595   -0.235
   172.80    5.060    5.005    0.595   -0.235
   172.90    5.060    5.005    0.595   -0.235
   173.00    5.060    5.005    0.595   -0.235
   173.10    5.060    5.005    0.595   -0.235
   173.20    5.060    5.005    0.595   -0.235
   173.30    5.060    5.005    0.595   -0.235
   173.40    5.060    5.005    0.595   -0.235
   173.50    5.060    5.005    0.595   -0.235
   173.60    5.060    5.005    0.595   -0.235
   173.70    5.060    5.005    0.595   -0.235
   173.80    5.060    5.005    0.595   -0.235
   173.90    5.060    5.005    0.595   -0.235
   174.00    5.060    5.005    0.595   -0.235
   174.10    5.060    5.005    0.595   -0.235
   174.20    5.060    5.005    0.595   -0.235
   174.30    5.060    5.005    0.595   -0.235
   174.40    5.060    5.005    0.595   -0.235
   174.50    5.060    5.005    0.595   -0.235
   174.60    5.060    5.005    0.595   -0.235
   174.70    5.060    5.000    0.595   -0.235
   174.80    5.060    5.000    0.595   -0.235
   174.90    5.060    5.000    0.595   -0.235
   175.00    5.060    5.000    0.595   -0.235
   175.10    5.060    5.000    0.595   -0.235
   175.20    5.060    5.000    0.595   -0.235
   175.30    5.060    5.000    0.595   -0.235
   175.40    5.060    5.000    0.595   -0.235
   175.50    5.060    5.000    0.595   -0.235
   175.60    5.060    5.000    0.595   -0.235
   175.70    5.060    5.000    0.595   -0.235
   175.80    5.060    5.000    0.595   -0.235
   175.90    5.060    5.000    0.595   -0.235
   176.00    5.060    5.000    0.595   -0.235
   176.10    5.060    5.000    0.595   -0.235
   176.20    5.060    5.000    0.595   -0.235
   176.30    5.060    5.000    0.595   -0.235
   176.40    5.060    5.000    0.595   -0.235
   176.50    5.060    5.000    0.595   -0.235
   176.60    5.060    5.000    0.595   -0.235
   176.70    5.060    5.000    0.595   -0.235
   176.80    5.060    5.000    0.595   -0.235
   176.90    5.060    5.000    0.595   -0.235
   177.00    5.060    5.000    0.595   -0.235
   177.10    5.060    5.000    0.595   -0.235
   177.20    5.060    5.000    0.595   -0.235
   177.30    5.060    5.000    0.595   -0.235
   177.40    5.060    5.000    0.595   -0.235
   177.50    5.060    5.000    0.595   -0.235
   177.60    5.060    5.000    0.595   -0.235
   177.70    5.060    5.000    0.595   -0.235
   177.80    5.060    5.000    0.595   -0.235
   177.90    5.060    5.000    0.595   -0.235
   178.00    5.060    5.000    0.595   -0.235
   178.10    5.060    5.000    0.595   -0.235
   178.20    5.060    5.005    0.595   -0.235
   178.30    5.060    5.005    0.595   -0.235
   178.40    5.060    5.005    0.595   -0.235
   178.50    5.060    5.005    0.595   -0.235
   178.60    5.060    5.005    0.595   -0.235
   178.70    5.060    5.005    0.595   -0.235
   178.80    5.060    5.005    0.595   -0.235
   178.90    5.060    5.005    0.595   -0.235
   179.00    5.060    5.005    0.595   -0.235
   179.10    5.060    5.005    0.595   -0.235
   179.20    5.060    5.005    0.595   -0.235
   179.30    5.060    5.005    0.595   -0.235
   179.40    5.060    5.005    0.595   -0.235
   179.50    5.060    5.005    0.595   -0.235
   179.60    5.060    5.005    0.595   -0.235
   179.70    5.060    5.005    0.595   -0.235
   179.80    5.060    5.005    0.595   -0.235
   179.90    5.060    5.005    0.595   -0.235
   180.00    5.060    5.005    0.595   -0.235
   180.10    5.060    5.005    0.595   -0.235
   180.20    5.060    5.005    0.595   -0.235
   180.30    5.060    5.005    0.595   -0.235
   180.40    5.060    5.005    0.595   -0.235
   180.50    5.060    5.005    0.595   -0.235
   180.60    5.060    5.005    0.595   -0.235
   180.70    5.060    5.005    0.595   -0.235
   180.80    5.060    5.005    0.595   -0.235
   180.90    5.060    5.005    0.595   -0.235
   181.00    5.060    5.005    0.595   -0.235
   181.10    5.060    5.005    0.595   -0.235
   181.20    5.060    5.005    0.595   -0.235
   181.30    5.060    5.005    0.595   -0.235
   181.40    5.060    5.005    0.595   -0.235
   181.50    5.060    5.005    0.595   -0.235
   181.60    5.060    5.005    0.595   -0.235
   181.70    5.060    5.005    0.595   -0.235
   181.80    5.060    5.005    0.595   -0.235
   181.90    5.060    5.005    0.595   -0.235
   182.00    5.060    5.005    0.595   -0.235
   182.10    5.060    5.005    0.595   -0.235
   182.20    5.060    5.010    0.595   -0.235
   182.30    5.060    5.010    0.595   -0.235
   182.40    5.060    5.010    0.595   -0.235
   182.50    5.060    5.010    0.595   -0.235
   182.60    5.060    5.010    0.595   -0.235
   182.70    5.060    5.010    0.595   -0.235
   182.80    5.060    5.010    0.595   -0.235
   182.90    5.060    5.010    0.595   -0.235
   183.00    5.060    5.010    0.595   -0.235
   183.10    5.060    5.015    0.595   -0.235
   183.20    5.060    5.015    0.595   -0.235
   183.30    5.060    5.015    0.595   -0.235
   183.40    5.060    5.015    0.595   -0.235
   183.50    5.060    5.015    0.595   -0.235
   183.60    5.060    5.015    0.595   -0.235
   183.70    5.060    5.015    0.595   -0.235
   183.80    5.060    5.015    0.595   -0.235
   183.90    5.060    5.015    0.595   -0.235
   184.00    5.060    5.015    0.595   -0.235
   184.10    5.060    5.015    0.595   -0.235
   184.20    5.060    5.020    0.595   -0.235
   184.30    5.060    5.020    0.595   -0.235
   184.40    5.060    5.020    0.595   -0.235
   184.50    5.060    5.020    0.595   -0.235
   184.60    5.060    5.020    0.595   -0.235
   184.70    5.060    5.020    0.595   -0.235
   184.80    5.060    5.020    0.595   -0.235
   184.90    5.060    5.015    0.595   -0.235
   185.00    5.060    5.015    0.595   -0.235
   185.10    5.060    5.015    0.595   -0.235
   185.20    5.060    5.015    0.595   -0.235
   185.30    5.060    5.015    0.595   -0.235
   185.40    5.060    5.015    0.595   -0.235
   185.50    5.060    5.015    0.595   -0.235
   185.60    5.060    5.020    0.595   -0.235
   185.70    5.060    5.020    0.595   -0.235
   185.80    5.060    5.020    0.595   -0.235
   185.90    5.060    5.020    0.595   -0.235
   186.00    5.060    5.020    0.595   -0.235
   186.10    5.060    5.020    0.595   -0.235
   186.20    5.060    5.020    0.595   -0.235
   186.30    5.060    5.020    0.595   -0.235
   186.40    5.060    5.020    0.595   -0.235
   186.50    5.060    5.020    0.595   -0.235
   186.60    5.060    5.020    0.595   -0.235
   186.70    5.060    5.020    0.595   -0.235
   186.80    5.060    5.025    0.595   -0.235
   186.90    5.060    5.025    0.595   -0.235
   187.00    5.060    5.025    0.595   -0.235
   187.10    5.060    5.025    0.595   -0.235
   187.20    5.060    5.025    0.595   -0.235
   187.30    5.060    5.025    0.595   -0.235
   187.40    5.060    5.025    0.595   -0.235
   187.50    5.060    5.025    0.595   -0.235
   187.60    5.060    5.025    0.595   -0.235
   187.70    5.060    5.030    0.595   -0.235
   187.80    5.060    5.030    0.595   -0.235
   187.90    5.060    5.030    0.595   -0.235
   188.00    5.060    5.030    0.595   -0.235
   188.10    5.060    5.030    0.595   -0.235
   188.20    5.060    5.030    0.595   -0.235
   188.30    5.060    5.035    0.595   -0.235
   188.40    5.060    5.030    0.595   -0.235
   188.50    5.060    5.030    0.595   -0.235
   188.60    5.060    5.030    0.595   -0.235
   188.70    5.060    5.030    0.595   -0.235
   188.80    5.060    5.030    0.595   -0.235
   188.90    5.060    5.030    0.595   -0.235
   189.00    5.060    5.030    0.595   -0.235
   189.10    5.060    5.035    0.595   -0.235
   189.20    5.060    5.035    0.595   -0.235
   189.30    5.060    5.035    0.595   -0.235
   189.40    5.060    5.035    0.595   -0.235
   189.50    5.060    5.035    0.595   -0.235
   189.60    5.060    5.035    0.595   -0.235
   189.70    5.060    5.040    0.595   -0.235
   189.80    5.060    5.040    0.595   -0.235
   189.90    5.060    5.040    0.595   -0.235
   190.00    5.060    5.040    0.595   -0.235
   190.10    5.060    5.040    0.595   -0.235
   190.20    5.060    5.040    0.595   -0.235
   190.30    5.060    5.040    0.595   -0.235
   190.40    5.060    5.040    0.595   -0.235
   190.50    5.060    5.040    0.595   -0.235
   190.60    5.060    5.040    0.595   -0.235
   190.70    5.060    5.040    0.595   -0.235
   190.80    5.060    5.040    0.595   -0.235
   190.90    5.060    5.040    0.595   -0.235
   191.00    5.060    5.040    0.595   -0.235
   191.10    5.060    5.040    0.595   -0.235
   191.20    5.060    5.040    0.595   -0.235
   191.30    5.060    5.040    0.595   -0.235
   191.40    5.060    5.040    0.595   -0.235
   191.50    5.060    5.045    0.595   -0.235
   191.60    5.060    5.045    0.595   -0.235
   191.70    5.060    5.045    0.595   -0.235
   191.80    5.060    5.045    0.595   -0.235
   191.90    5.060    5.045    0.595   -0.235
   192.00    5.060    5.045    0.595   -0.235
   192.10    5.060    5.045    0.595   -0.235
   192.20    5.060    5.045    0.595   -0.235
   192.30    5.060    5.045    0.595   -0.235
   192.40    5.060    5.045    0.595   -0.235
   192.50    5.060    5.045    0.595   -0.235
   192.60    5.060    5.050    0.595   -0.235
   192.70    5.060    5.050    0.595   -0.235
   192.80    5.060    5.050    0.595   -0.235
   192.90    5.060    5.050    0.595   -0.235
   193.00    5.060    5.050    0.595   -0.235
   193.10    5.060    5.050    0.595   -0.235
   193.20    5.060    5.055    0.595   -0.235
   193.30    5.060    5.055    0.595   -0.235
   193.40    5.060    5.055    0.595   -0.235
   193.50    5.060    5.055    0.595   -0.235
   193.60    5.060    5.055    0.595   -0.235
   193.70    5.060    5.055    0.595   -0.235
   193.80    5.060    5.055    0.595   -0.235
   193.90    5.060    5.060    0.595   -0.235
   194.00    5.060    5.060    0.595   -0.235
   194.10    5.060    5.060    0.595   -0.235
   194.20    5.060    5.060    0.595   -0.235
   194.30    5.060    5.060    0.595   -0.235
   194.40    5.060    5.060    0.595   -0.235
   194.50    5.060    5.060    0.595   -0.235
   194.60    5.060    5.060    0.595   -0.235
   194.70    5.060    5.060    0.595   -0.235
   194.80    5.060    5.060    0.595   -0.235
   194.90    5.060    5.060    0.595   -0.235
   195.00    5.060    5.065    0.595   -0.235
   195.10    5.060    5.065    0.595   -0.235
   195.20    5.060    5.065    0.595   -0.235
   195.30    5.060    5.065    0.595   -0.235
   195.40    5.060    5.065    0.595   -0.235
   195.50    5.060    5.065    0.595   -0.235
   195.60    5.060    5.065    0.595   -0.235
   195.70    5.060    5.065    0.595   -0.235
   195.80    5.060    5.065    0.595   -0.235
   195.90    5.060    5.065    0.595   -0.235
   196.00    5.060    5.070    0.595   -0.235
   196.10    5.060    5.070    0.595   -0.235
   196.20    5.060    5.070    0.595   -0.235
   196.30    5.060    5.070    0.595   -0.235
   196.40    5.060    5.070    0.595   -0.235
   196.50    5.060    5.070    0.595   -0.235
   196.60    5.060    5.070    0.595   -0.235
   196.70    5.060    5.070    0.595   -0.235
   196.80    5.060    5.075    0.595   -0.235
   196.90    5.060    5.075    0.595   -0.235
   197.00    5.060    5.075    0.595   -0.235
   197.10    5.060    5.075    0.595   -0.235
   197.20    5.060    5.080    0.595   -0.235
   197.30    5.060    5.080    0.595   -0.235
   197.40    5.060    5.080    0.595   -0.235
   197.50    5.060    5.075    0.595   -0.235
   197.60    5.060    5.075    0.595   -0.235
   197.70    5.060    5.075    0.595   -0.235
   197.80    5.060    5.075    0.595   -0.235
   197.90    5.060    5.075    0.595   -0.235
   198.00    5.060    5.075    0.595   -0.235
   198.10    5.060    5.075    0.595   -0.235
   198.20    5.060    5.075    0.595   -0.235
   198.30    5.060    5.075    0.595   -0.235
   198.40    5.060    5.080    0.595   -0.235
   198.50    5.060    5.080    0.595   -0.235
   198.60    5.060    5.080    0.595   -0.235
   198.70    5.060    5.085    0.595   -0.235
   198.80    5.060    5.080    0.595   -0.235
   198.90    5.060    5.085    0.595   -0.235
   199.00    5.060    5.080    0.595   -0.235
   199.10    5.060    5.080    0.595   -0.235
   199.20    5.060    5.080    0.595   -0.235
   199.30    5.060    5.080    0.595   -0.235
   199.40    5.060    5.080    0.595   -0.235
   199.50    5.060    5.085    0.595   -0.235
   199.60    5.060    5.080    0.595   -0.235
   199.70    5.060    5.085    0.595   -0.235
   199.80    5.060    5.085    0.595   -0.235
   199.90    5.060    5.085    0.595   -0.235
   200.00    5.060    5.085    0.595   -0.235
   200.10    5.060    5.085    0.595   -0.235
   200.20    5.060    5.085    0.595   -0.235
   200.30    5.060    5.085    0.595   -0.235
   200.40    5.060    5.080    0.595   -0.235
   200.50    5.060    5.085    0.595   -0.235
   200.60    5.060    5.080    0.595   -0.235
   200.70    5.060    5.085    0.600   -0.235
   200.80    5.060    5.085    0.595   -0.235
   200.90    5.060    5.085    0.595   -0.235
   201.00    5.060    5.085    0.595   -0.235
   201.10    5.060    5.085    0.595   -0.235
   201.20    5.060    5.085    0.595   -0.235
   201.30    5.060    5.085    0.595   -0.235
   201.40    5.060    5.085    0.595   -0.235
   201.50    5.060    5.085    0.595   -0.235
   201.60    5.060    5.085    0.595   -0.235
   201.70    5.060    5.090    0.595   -0.235
   201.80    5.060    5.090    0.595   -0.235
   201.90    5.060    5.090    0.595   -0.235
   202.00    5.060    5.090    0.595   -0.235
   202.10    5.060    5.090    0.595   -0.235
   202.20    5.060    5.090    0.595   -0.235
   202.30    5.060    5.090    0.595   -0.235
   202.40    5.060    5.090    0.595   -0.235
   202.50    5.060    5.090    0.595   -0.235
   202.60    5.060    5.090    0.595   -0.235
   202.70    5.060    5.090    0.595   -0.235
   202.80    5.060    5.090    0.595   -0.235
   202.90    5.060    5.090    0.595   -0.235
   203.00    5.060    5.090    0.595   -0.235
   203.10    5.060    5.095    0.595   -0.235
   203.20    5.060    5.095    0.595   -0.235
   203.30    5.060    5.095    0.595   -0.235
   203.40    5.060    5.095    0.595   -0.235
   203.50    5.060    5.095    0.595   -0.235
   203.60    5.060    5.095    0.595   -0.235
   203.70    5.060    5.095    0.595   -0.235
   203.80    5.060    5.095    0.595   -0.235
   203.90    5.060    5.095    0.595   -0.235
   204.00    5.060    5.095    0.595   -0.235
   204.10    5.060    5.095    0.595   -0.235
   204.20    5.060    5.095    0.595   -0.235
   204.30    5.060    5.100    0.595   -0.235
   204.40    5.060    5.100    0.595   -0.235
   204.50    5.060    5.100    0.595   -0.235
   204.60    5.060    5.100    0.595   -0.235
   204.70    5.060    5.100    0.595   -0.235
   204.80    5.060    5.100    0.595   -0.235
   204.90    5.060    5.100    0.595   -0.235
   205.00    5.060    5.100    0.595   -0.235
   205.10    5.060    5.100    0.595   -0.235
   205.20    5.060    5.100    0.595   -0.235
   205.30    5.060    5.100    0.595   -0.235
   205.40    5.060    5.100    0.595   -0.235
   205.50    5.060    5.100    0.595   -0.235
   205.60    5.060    5.100    0.595   -0.235
   205.70    5.060    5.100    0.595   -0.235
   205.80    5.060    5.100    0.595   -0.235
   205.90    5.060    5.100    0.595   -0.235
   206.00    5.060    5.100    0.595   -0.235
   206.10    5.060    5.100    0.595   -0.235
   206.20    5.060    5.100    0.595   -0.235
   206.30    5.060    5.100    0.595   -0.235
   206.40    5.060    5.100    0.595   -0.235
   206.50    5.060    5.100    0.595   -0.235
   206.60    5.060    5.100    0.595   -0.235
   206.70    5.060    5.100    0.595   -0.235
   206.80    5.060    5.100    0.595   -0.235
   206.90    5.060    5.100    0.595   -0.235
   207.00    5.060    5.100    0.595   -0.235
   207.10    5.060    5.100    0.595   -0.235
   207.20    5.060    5.100    0.595   -0.235
   207.30    5.060    5.105    0.595   -0.235
   207.40    5.060    5.105    0.595   -0.235
   207.50    5.060    5.105    0.595   -0.235
   207.60    5.060    5.105    0.595   -0.235
   207.70    5.060    5.105    0.595   -0.235
   207.80    5.060    5.105    0.595   -0.235
