Data series 5

    Time  ref_inp     lev2     lev1      err 
    14.40    4.965    4.180    0.575   -0.240
    14.50    4.965    4.185    0.575   -0.240
    14.60    4.965    4.190    0.575   -0.240
    14.70    4.965    4.195    0.575   -0.240
    14.80    4.965    4.195    0.575   -0.235
    14.90    4.965    4.200    0.575   -0.240
    15.00    4.965    4.205    0.575   -0.240
    15.10    4.965    4.210    0.575   -0.240
    15.20    4.965    4.215    0.575   -0.240
    15.30    4.965    4.220    0.575   -0.240
    15.40    4.965    4.225    0.575   -0.240
    15.50    4.965    4.230    0.575   -0.240
    15.60    4.965    4.235    0.575   -0.240
    15.70    4.965    4.240    0.575   -0.235
    15.80    4.965    4.240    0.575   -0.240
    15.90    4.965    4.245    0.575   -0.240
    16.00    4.965    4.250    0.575   -0.240
    16.10    4.965    4.255    0.575   -0.240
    16.20    4.965    4.255    0.575   -0.240
    16.30    4.965    4.260    0.575   -0.240
    16.40    4.965    4.265    0.575   -0.240
    16.50    4.965    4.270    0.575   -0.240
    16.60    4.965    4.275    0.575   -0.235
    16.70    4.965    4.280    0.575   -0.240
    16.80    4.965    4.285    0.575   -0.240
    16.90    4.965    4.290    0.575   -0.240
    17.00    4.965    4.300    0.575   -0.235
    17.10    4.965    4.305    0.575   -0.240
    17.20    4.965    4.310    0.575   -0.235
    17.30    4.965    4.315    0.575   -0.240
    17.40    4.965    4.315    0.575   -0.235
    17.50    4.965    4.320    0.575   -0.235
    17.60    4.965    4.325    0.575   -0.240
    17.70    4.965    4.330    0.575   -0.240
    17.80    4.965    4.335    0.575   -0.235
    17.90    4.965    4.345    0.575   -0.235
    18.00    4.965    4.350    0.575   -0.240
    18.10    4.965    4.350    0.575   -0.240
    18.20    4.965    4.355    0.575   -0.235
    18.30    4.965    4.360    0.575   -0.240
    18.40    4.965    4.365    0.575   -0.235
    18.50    4.965    4.375    0.575   -0.235
    18.60    4.965    4.380    0.575   -0.240
    18.70    4.965    4.385    0.575   -0.240
    18.80    4.965    4.390    0.575   -0.235
    18.90    4.965    4.395    0.575   -0.235
    19.00    4.965    4.400    0.575   -0.235
    19.10    4.965    4.405    0.575   -0.240
    19.20    4.965    4.410    0.575   -0.240
    19.30    4.965    4.420    0.575   -0.235
    19.40    4.965    4.420    0.575   -0.235
    19.50    4.965    4.430    0.575   -0.240
    19.60    4.965    4.435    0.575   -0.235
    19.70    4.965    4.440    0.575   -0.240
    19.80    4.965    4.440    0.575   -0.235
    19.90    4.965    4.445    0.575   -0.235
    20.00    4.965    4.450    0.575   -0.240
    20.10    4.965    4.460    0.575   -0.235
    20.20    4.965    4.465    0.575   -0.235
    20.30    4.965    4.470    0.575   -0.240
    20.40    4.965    4.480    0.575   -0.235
    20.50    4.965    4.485    0.575   -0.235
    20.60    4.965    4.490    0.575   -0.235
    20.70    4.965    4.500    0.575   -0.235
    20.80    4.965    4.505    0.575   -0.235
    20.90    4.965    4.510    0.575   -0.235
    21.00    4.965    4.515    0.575   -0.235
    21.10    4.965    4.515    0.575   -0.240
    21.20    4.965    4.520    0.575   -0.235
    21.30    4.965    4.525    0.575   -0.235
    21.40    4.965    4.535    0.575   -0.235
    21.50    4.965    4.540    0.575   -0.240
    21.60    4.965    4.545    0.575   -0.235
    21.70    4.965    4.550    0.575   -0.235
    21.80    4.965    4.555    0.575   -0.235
    21.90    4.965    4.560    0.575   -0.235
    22.00    4.965    4.565    0.575   -0.235
    22.10    4.965    4.575    0.575   -0.235
    22.20    4.965    4.580    0.575   -0.235
    22.30    4.965    4.585    0.575   -0.235
    22.40    4.965    4.590    0.575   -0.235
    22.50    4.965    4.595    0.575   -0.235
    22.60    4.965    4.600    0.575   -0.235
    22.70    4.965    4.610    0.575   -0.235
    22.80    4.965    4.615    0.575   -0.235
    22.90    4.965    4.620    0.575   -0.235
    23.00    4.965    4.625    0.575   -0.235
    23.10    4.965    4.630    0.575   -0.235
    23.20    4.965    4.630    0.575   -0.235
    23.30    4.965    4.640    0.575   -0.235
    23.40    4.965    4.645    0.575   -0.235
    23.50    4.965    4.655    0.575   -0.235
    23.60    4.965    4.660    0.575   -0.235
    23.70    4.965    4.665    0.575   -0.235
    23.80    4.965    4.670    0.575   -0.235
    23.90    4.965    4.675    0.575   -0.235
    24.00    4.965    4.680    0.575   -0.235
    24.10    4.965    4.685    0.575   -0.235
    24.20    4.965    4.695    0.580   -0.235
    24.30    4.965    4.700    0.575   -0.235
    24.40    4.965    4.705    0.575   -0.235
    24.50    4.965    4.715    0.575   -0.235
    24.60    4.965    4.720    0.575   -0.235
    24.70    4.965    4.730    0.575   -0.235
    24.80    4.965    4.735    0.575   -0.235
    24.90    4.965    4.740    0.575   -0.235
    25.00    4.965    4.745    0.575   -0.235
