
Data series 4

    Time  ref_inp     lev2     lev1      err 
     0.00    3.970    1.280    0.380   -0.275
     0.10    3.970    1.275    0.380   -0.275
     0.20    3.970    1.280    0.380   -0.275
     0.30    3.970    1.275    0.380   -0.275
     0.40    3.970    1.275    0.380   -0.275
     0.50    3.970    1.275    0.380   -0.275
     0.60    3.970    1.275    0.380   -0.275
     0.70    3.970    1.275    0.380   -0.275
     0.80    3.970    1.275    0.380   -0.275
     0.90    3.970    1.275    0.380   -0.275
     1.00    3.970    1.275    0.380   -0.275
     1.10    3.970    1.275    0.380   -0.275
     1.20    3.970    1.275    0.380   -0.275
     1.30    3.970    1.275    0.380   -0.275
     1.40    3.970    1.275    0.380   -0.275
     1.50    3.970    1.275    0.380   -0.275
     1.60    3.970    1.275    0.380   -0.275
     1.70    3.970    1.275    0.380   -0.275
     1.80    3.970    1.275    0.380   -0.275
     1.90    3.970    1.275    0.380   -0.275
     2.00    3.970    1.275    0.380   -0.275
     2.10    3.970    1.275    0.380   -0.275
     2.20    3.970    1.275    0.380   -0.275
     2.30    3.970    1.275    0.380   -0.275
     2.40    3.970    1.275    0.380   -0.275
     2.50    3.970    1.280    0.380   -0.275
     2.60    3.970    1.280    0.380   -0.275
     2.70    3.970    1.280    0.380   -0.275
     2.80    3.970    1.275    0.380   -0.275
     2.90    3.970    1.275    0.380   -0.275
     3.00    3.970    1.275    0.380   -0.275
     3.10    3.970    1.275    0.380   -0.275
     3.20    3.970    1.275    0.380   -0.280
     3.30    3.970    1.280    0.380   -0.275
     3.40    3.970    1.280    0.380   -0.275
     3.50    3.970    1.280    0.380   -0.275
     3.60    3.970    1.280    0.380   -0.275
     3.70    3.970    1.280    0.380   -0.275
     3.80    3.970    1.280    0.380   -0.275
     3.90    3.970    1.275    0.380   -0.275
     4.00    3.970    1.275    0.380   -0.275
     4.10    3.970    1.275    0.380   -0.275
     4.20    3.970    1.275    0.380   -0.275
     4.30    3.970    1.275    0.380   -0.275
     4.40    3.970    1.275    0.380   -0.275
     4.50    3.970    1.275    0.380   -0.275
     4.60    3.970    1.275    0.380   -0.275
     4.70    3.970    1.275    0.380   -0.275
     4.80    3.970    1.275    0.380   -0.275
     4.90    3.970    1.275    0.380   -0.275
     5.00    3.970    1.275    0.380   -0.275
     5.10    3.970    1.280    0.380   -0.275
     5.20    3.970    1.280    0.380   -0.275
     5.30    3.970    1.280    0.380   -0.275
     5.40    3.970    1.280    0.380   -0.275
     5.50    3.970    1.280    0.380   -0.275
     5.60    3.970    1.280    0.380   -0.275
     5.70    3.970    1.280    0.380   -0.275
     5.80    3.970    1.280    0.380   -0.275
     5.90    3.970    1.280    0.380   -0.275
     6.00    3.970    1.280    0.380   -0.275
     6.10    4.665    1.280    0.395   -0.275
     6.20    4.965    1.280    0.445   -0.275
     6.30    4.965    1.280    0.480   -0.270
     6.40    4.965    1.280    0.500   -0.265
     6.50    4.960    1.280    0.515   -0.265
     6.60    4.965    1.280    0.530   -0.260
     6.70    4.965    1.280    0.535   -0.255
     6.80    4.960    1.280    0.540   -0.255
     6.90    4.965    1.280    0.545   -0.250
     7.00    4.965    1.280    0.545   -0.250
     7.10    4.960    1.280    0.550   -0.250
     7.20    4.965    1.280    0.550   -0.245
     7.30    4.965    1.280    0.550   -0.245
     7.40    4.965    1.280    0.550   -0.245
     7.50    4.965    1.280    0.550   -0.245
     7.60    4.965    1.280    0.550   -0.245
     7.70    4.965    1.280    0.550   -0.245
     7.80    4.965    1.280    0.550   -0.245
     7.90    4.965    1.280    0.555   -0.245
     8.00    4.965    1.280    0.555   -0.245
     8.10    4.965    1.280    0.555   -0.245
     8.20    4.965    1.280    0.555   -0.245
     8.30    4.965    1.285    0.555   -0.245
     8.40    4.965    1.285    0.555   -0.245
     8.50    4.965    1.285    0.555   -0.245
     8.60    4.965    1.285    0.555   -0.245
     8.70    4.965    1.285    0.555   -0.245
     8.80    4.965    1.285    0.555   -0.245
     8.90    4.965    1.285    0.555   -0.245
     9.00    4.965    1.290    0.555   -0.245
     9.10    4.965    1.290    0.555   -0.245
     9.20    4.965    1.290    0.555   -0.245
     9.30    4.965    1.290    0.555   -0.245
     9.40    4.965    1.290    0.555   -0.245
     9.50    4.965    1.290    0.555   -0.245
     9.60    4.965    1.290    0.555   -0.245
     9.70    4.965    1.290    0.555   -0.245
     9.80    4.965    1.290    0.555   -0.245
     9.90    4.965    1.290    0.555   -0.245
    10.00    4.965    1.290    0.555   -0.245
    10.10    4.965    1.295    0.555   -0.245
    10.20    4.965    1.295    0.555   -0.245
    10.30    4.965    1.295    0.555   -0.245
    10.40    4.965    1.295    0.555   -0.245
    10.50    4.965    1.295    0.555   -0.245
    10.60    4.965    1.295    0.555   -0.245
    10.70    4.965    1.295    0.555   -0.245
    10.80    4.965    1.300    0.555   -0.245
    10.90    4.965    1.300    0.555   -0.245
    11.00    4.965    1.300    0.555   -0.245
    11.10    4.965    1.300    0.555   -0.245
    11.20    4.965    1.300    0.555   -0.245
    11.30    4.965    1.300    0.555   -0.245
    11.40    4.965    1.305    0.555   -0.245
    11.50    4.960    1.305    0.555   -0.245
    11.60    4.965    1.305    0.555   -0.245
    11.70    4.965    1.305    0.555   -0.245
    11.80    4.965    1.305    0.555   -0.245
    11.90    4.965    1.310    0.555   -0.245
    12.00    4.965    1.310    0.555   -0.245
    12.10    4.965    1.310    0.555   -0.245
    12.20    4.965    1.310    0.555   -0.245
    12.30    4.965    1.310    0.555   -0.245
    12.40    4.965    1.315    0.555   -0.245
    12.50    4.965    1.315    0.555   -0.245
    12.60    4.965    1.315    0.555   -0.245
    12.70    4.965    1.315    0.555   -0.245
    12.80    4.965    1.315    0.555   -0.245
    12.90    4.965    1.320    0.555   -0.245
    13.00    4.965    1.320    0.555   -0.245
    13.10    4.965    1.320    0.555   -0.245
    13.20    4.965    1.320    0.555   -0.245
    13.30    4.965    1.320    0.555   -0.245
    13.40    4.965    1.320    0.555   -0.245
    13.50    4.965    1.325    0.555   -0.245
    13.60    4.965    1.325    0.555   -0.245
    13.70    4.965    1.325    0.555   -0.245
    13.80    4.965    1.325    0.555   -0.245
    13.90    4.965    1.330    0.555   -0.245
    14.00    4.965    1.330    0.555   -0.245
    14.10    4.965    1.330    0.555   -0.245
    14.20    4.965    1.330    0.555   -0.245
    14.30    4.965    1.330    0.555   -0.245
    14.40    4.965    1.330    0.555   -0.245
    14.50    4.965    1.335    0.555   -0.245
    14.60    4.965    1.335    0.555   -0.245
    14.70    4.965    1.335    0.555   -0.245
    14.80    4.965    1.335    0.555   -0.245
    14.90    4.965    1.340    0.555   -0.245
    15.00    4.965    1.340    0.555   -0.245
    15.10    4.965    1.340    0.555   -0.245
    15.20    4.965    1.340    0.555   -0.245
    15.30    4.965    1.340    0.555   -0.245
    15.40    4.965    1.345    0.555   -0.245
    15.50    4.965    1.345    0.555   -0.245
    15.60    4.965    1.345    0.555   -0.245
    15.70    4.965    1.345    0.555   -0.245
    15.80    4.965    1.350    0.555   -0.245
    15.90    4.965    1.350    0.555   -0.245
    16.00    4.965    1.350    0.555   -0.245
    16.10    4.965    1.350    0.555   -0.245
    16.20    4.965    1.355    0.555   -0.245
    16.30    4.965    1.355    0.555   -0.245
    16.40    4.965    1.355    0.555   -0.245
    16.50    4.965    1.355    0.555   -0.245
    16.60    4.965    1.360    0.555   -0.245
    16.70    4.960    1.360    0.555   -0.245
    16.80    4.965    1.360    0.555   -0.245
    16.90    4.965    1.360    0.555   -0.245
    17.00    4.965    1.365    0.555   -0.245
    17.10    4.965    1.365    0.555   -0.245
    17.20    4.965    1.365    0.555   -0.245
    17.30    4.965    1.365    0.555   -0.245
    17.40    4.965    1.365    0.555   -0.245
    17.50    4.965    1.365    0.555   -0.245
    17.60    4.965    1.370    0.555   -0.245
    17.70    4.965    1.370    0.555   -0.245
    17.80    4.965    1.370    0.555   -0.245
    17.90    4.965    1.375    0.555   -0.245
    18.00    4.965    1.375    0.555   -0.245
    18.10    4.965    1.375    0.555   -0.245
    18.20    4.965    1.380    0.555   -0.245
    18.30    4.965    1.380    0.555   -0.245
    18.40    4.965    1.380    0.555   -0.245
    18.50    4.965    1.380    0.555   -0.245
    18.60    4.965    1.385    0.555   -0.245
    18.70    4.965    1.385    0.555   -0.245
    18.80    4.965    1.385    0.555   -0.245
    18.90    4.965    1.390    0.555   -0.245
    19.00    4.965    1.390    0.555   -0.245
    19.10    4.965    1.390    0.555   -0.245
    19.20    4.965    1.390    0.555   -0.245
    19.30    4.965    1.390    0.555   -0.245
    19.40    4.965    1.390    0.555   -0.245
    19.50    4.965    1.395    0.555   -0.245
    19.60    4.965    1.395    0.555   -0.245
    19.70    4.965    1.395    0.555   -0.245
    19.80    4.965    1.395    0.555   -0.245
    19.90    4.965    1.395    0.555   -0.245
    20.00    4.960    1.395    0.555   -0.245
    20.10    4.965    1.400    0.555   -0.245
    20.20    4.965    1.400    0.555   -0.245
    20.30    4.965    1.400    0.555   -0.245
    20.40    4.965    1.400    0.555   -0.245
    20.50    4.965    1.405    0.555   -0.245
    20.60    4.965    1.405    0.555   -0.245
    20.70    4.965    1.405    0.555   -0.245
    20.80    4.965    1.410    0.555   -0.245
    20.90    4.965    1.410    0.555   -0.245
    21.00    4.965    1.410    0.555   -0.245
    21.10    4.965    1.415    0.555   -0.245
    21.20    4.965    1.415    0.555   -0.245
    21.30    4.965    1.415    0.555   -0.245
    21.40    4.965    1.415    0.555   -0.245
    21.50    4.965    1.420    0.555   -0.245
    21.60    4.965    1.420    0.555   -0.245
    21.70    4.965    1.420    0.555   -0.245
    21.80    4.965    1.420    0.555   -0.245
    21.90    4.965    1.425    0.555   -0.245
    22.00    4.965    1.425    0.555   -0.245
    22.10    4.965    1.425    0.555   -0.245
    22.20    4.965    1.430    0.555   -0.245
    22.30    4.965    1.430    0.555   -0.245
    22.40    4.965    1.435    0.555   -0.245
    22.50    4.965    1.435    0.555   -0.245
    22.60    4.965    1.440    0.555   -0.245
    22.70    4.965    1.440    0.555   -0.245
    22.80    4.965    1.440    0.555   -0.245
    22.90    4.965    1.440    0.555   -0.245
    23.00    4.965    1.440    0.555   -0.245
    23.10    4.965    1.445    0.555   -0.245
    23.20    4.965    1.445    0.555   -0.245
    23.30    4.965    1.445    0.555   -0.245
    23.40    4.965    1.445    0.555   -0.245
    23.50    4.965    1.445    0.555   -0.245
    23.60    4.965    1.450    0.555   -0.245
    23.70    4.965    1.450    0.555   -0.245
    23.80    4.965    1.450    0.555   -0.245
    23.90    4.960    1.450    0.555   -0.245
    24.00    4.965    1.450    0.555   -0.245
    24.10    4.965    1.455    0.555   -0.245
    24.20    4.960    1.455    0.555   -0.245
    24.30    4.965    1.455    0.555   -0.245
    24.40    4.965    1.455    0.555   -0.245
    24.50    4.965    1.455    0.555   -0.245
    24.60    4.965    1.460    0.555   -0.245
    24.70    4.965    1.460    0.555   -0.245
    24.80    4.965    1.460    0.555   -0.245
    24.90    4.965    1.465    0.555   -0.245
    25.00    4.965    1.465    0.555   -0.245
    25.10    4.965    1.465    0.555   -0.245
    25.20    4.965    1.470    0.555   -0.245
    25.30    4.965    1.470    0.555   -0.245
    25.40    4.965    1.470    0.555   -0.245
    25.50    4.965    1.475    0.555   -0.245
    25.60    4.965    1.475    0.555   -0.245
    25.70    4.965    1.475    0.555   -0.245
    25.80    4.965    1.475    0.555   -0.245
    25.90    4.965    1.480    0.555   -0.245
    26.00    4.965    1.480    0.555   -0.245
    26.10    4.965    1.480    0.555   -0.245
    26.20    4.965    1.480    0.555   -0.245
    26.30    4.965    1.480    0.555   -0.245
    26.40    4.965    1.485    0.555   -0.245
    26.50    4.965    1.485    0.555   -0.245
    26.60    4.965    1.485    0.555   -0.245
    26.70    4.965    1.490    0.555   -0.245
    26.80    4.965    1.490    0.555   -0.245
    26.90    4.965    1.495    0.555   -0.245
    27.00    4.965    1.495    0.555   -0.245
    27.10    4.965    1.495    0.555   -0.245
    27.20    4.965    1.500    0.555   -0.245
    27.30    4.965    1.500    0.555   -0.245
    27.40    4.965    1.500    0.555   -0.245
    27.50    4.965    1.500    0.555   -0.245
    27.60    4.965    1.500    0.555   -0.245
    27.70    4.965    1.500    0.555   -0.245
    27.80    4.965    1.505    0.555   -0.245
    27.90    4.965    1.505    0.555   -0.245
    28.00    4.965    1.505    0.555   -0.245
    28.10    4.965    1.510    0.555   -0.245
    28.20    4.965    1.510    0.555   -0.245
    28.30    4.965    1.510    0.555   -0.245
    28.40    4.965    1.515    0.555   -0.245
    28.50    4.965    1.515    0.555   -0.245
    28.60    4.965    1.515    0.555   -0.245
    28.70    4.965    1.515    0.555   -0.245
    28.80    4.965    1.520    0.555   -0.245
    28.90    4.965    1.520    0.555   -0.245
    29.00    4.965    1.520    0.555   -0.245
    29.10    4.965    1.520    0.555   -0.245
    29.20    4.965    1.520    0.555   -0.245
    29.30    4.965    1.525    0.555   -0.245
    29.40    4.965    1.525    0.555   -0.245
    29.50    4.965    1.525    0.555   -0.245
    29.60    4.965    1.525    0.555   -0.245
    29.70    4.965    1.530    0.555   -0.245
    29.80    4.965    1.530    0.555   -0.245
    29.90    4.965    1.530    0.555   -0.245
    30.00    4.965    1.530    0.555   -0.245
    30.10    4.965    1.535    0.555   -0.245
    30.20    4.965    1.535    0.555   -0.245
    30.30    4.965    1.535    0.555   -0.245
    30.40    4.965    1.535    0.555   -0.245
    30.50    4.965    1.540    0.555   -0.245
    30.60    4.965    1.540    0.555   -0.245
    30.70    4.965    1.540    0.555   -0.245
    30.80    4.965    1.545    0.555   -0.245
    30.90    4.965    1.545    0.555   -0.245
    31.00    4.965    1.550    0.555   -0.245
    31.10    4.965    1.550    0.555   -0.245
    31.20    4.965    1.550    0.555   -0.245
    31.30    4.965    1.550    0.555   -0.245
    31.40    4.965    1.550    0.555   -0.245
    31.50    4.965    1.555    0.555   -0.245
    31.60    4.965    1.555    0.555   -0.245
    31.70    4.965    1.555    0.555   -0.245
    31.80    4.965    1.560    0.555   -0.245
    31.90    4.965    1.560    0.555   -0.245
    32.00    4.965    1.560    0.555   -0.245
    32.10    4.965    1.560    0.555   -0.245
    32.20    4.965    1.565    0.555   -0.245
    32.30    4.965    1.565    0.555   -0.245
    32.40    4.965    1.565    0.555   -0.245
    32.50    4.965    1.565    0.555   -0.245
    32.60    4.965    1.565    0.555   -0.245
    32.70    4.965    1.565    0.555   -0.245
    32.80    4.965    1.565    0.555   -0.245
    32.90    4.965    1.570    0.555   -0.245
    33.00    4.965    1.570    0.555   -0.245
    33.10    4.965    1.570    0.555   -0.245
    33.20    4.965    1.575    0.555   -0.245
    33.30    4.965    1.575    0.555   -0.245
    33.40    4.965    1.575    0.555   -0.245
    33.50    4.965    1.575    0.555   -0.245
    33.60    4.965    1.580    0.555   -0.245
    33.70    4.965    1.580    0.555   -0.245
    33.80    4.965    1.580    0.555   -0.245
    33.90    4.965    1.585    0.555   -0.245
    34.00    4.965    1.585    0.555   -0.245
    34.10    4.965    1.585    0.555   -0.245
    34.20    4.965    1.590    0.555   -0.245
    34.30    4.965    1.590    0.555   -0.245
    34.40    4.965    1.590    0.555   -0.245
    34.50    4.965    1.590    0.555   -0.245
    34.60    4.965    1.595    0.555   -0.245
    34.70    4.965    1.595    0.555   -0.245
    34.80    4.965    1.595    0.555   -0.245
    34.90    4.965    1.595    0.555   -0.245
    35.00    4.965    1.595    0.555   -0.245
    35.10    4.965    1.600    0.555   -0.245
    35.20    4.965    1.600    0.555   -0.245
    35.30    4.965    1.600    0.555   -0.245
    35.40    4.965    1.605    0.555   -0.245
    35.50    4.965    1.605    0.555   -0.245
    35.60    4.965    1.610    0.555   -0.245
    35.70    4.965    1.610    0.555   -0.245
    35.80    4.965    1.615    0.555   -0.245
    35.90    4.965    1.615    0.555   -0.245
    36.00    4.965    1.615    0.555   -0.245
    36.10    4.965    1.615    0.555   -0.245
    36.20    4.965    1.615    0.555   -0.245
    36.30    4.965    1.620    0.555   -0.245
    36.40    4.965    1.620    0.555   -0.245
    36.50    4.965    1.620    0.555   -0.245
    36.60    4.965    1.620    0.555   -0.245
    36.70    4.965    1.625    0.555   -0.245
    36.80    4.965    1.625    0.555   -0.245
    36.90    4.965    1.625    0.555   -0.245
    37.00    4.965    1.625    0.555   -0.245
    37.10    4.965    1.625    0.555   -0.245
    37.20    4.965    1.630    0.555   -0.245
    37.30    4.965    1.630    0.555   -0.245
    37.40    4.965    1.630    0.555   -0.245
    37.50    4.965    1.630    0.555   -0.245
    37.60    4.965    1.635    0.555   -0.245
    37.70    4.965    1.635    0.555   -0.245
    37.80    4.965    1.635    0.555   -0.245
    37.90    4.965    1.640    0.555   -0.245
    38.00    4.965    1.640    0.555   -0.245
    38.10    4.965    1.640    0.555   -0.245
    38.20    4.965    1.640    0.555   -0.245
    38.30    4.965    1.645    0.555   -0.245
    38.40    4.965    1.645    0.555   -0.245
    38.50    4.965    1.645    0.555   -0.245
    38.60    4.965    1.650    0.555   -0.245
    38.70    4.965    1.650    0.555   -0.245
    38.80    4.965    1.650    0.555   -0.245
    38.90    4.965    1.650    0.555   -0.245
    39.00    4.965    1.655    0.555   -0.245
    39.10    4.965    1.655    0.555   -0.245
    39.20    4.965    1.655    0.555   -0.245
    39.30    4.965    1.660    0.555   -0.245
    39.40    4.965    1.660    0.555   -0.245
    39.50    4.965    1.660    0.555   -0.245
    39.60    4.965    1.660    0.555   -0.245
    39.70    4.965    1.660    0.555   -0.245
    39.80    4.965    1.660    0.555   -0.245
    39.90    4.965    1.665    0.555   -0.245
    40.00    4.965    1.665    0.555   -0.245
    40.10    4.965    1.665    0.555   -0.245
    40.20    4.965    1.665    0.555   -0.245
    40.30    4.965    1.665    0.555   -0.245
    40.40    4.965    1.670    0.555   -0.245
    40.50    4.965    1.670    0.555   -0.245
    40.60    4.965    1.670    0.555   -0.245
    40.70    4.965    1.675    0.555   -0.245
    40.80    4.965    1.675    0.555   -0.245
    40.90    4.965    1.675    0.555   -0.245
    41.00    4.965    1.680    0.555   -0.245
    41.10    4.965    1.680    0.555   -0.245
    41.20    4.965    1.680    0.555   -0.245
    41.30    4.965    1.685    0.555   -0.245
    41.40    4.965    1.685    0.555   -0.245
    41.50    4.965    1.685    0.555   -0.245
    41.60    4.965    1.685    0.555   -0.245
    41.70    4.965    1.690    0.555   -0.245
    41.80    4.965    1.690    0.555   -0.245
    41.90    4.965    1.690    0.555   -0.245
    42.00    4.965    1.690    0.555   -0.245
    42.10    4.965    1.690    0.555   -0.245
    42.20    4.965    1.695    0.555   -0.245
    42.30    4.965    1.695    0.555   -0.245
    42.40    4.965    1.695    0.555   -0.245
    42.50    4.965    1.700    0.555   -0.245
    42.60    4.965    1.700    0.555   -0.245
    42.70    4.965    1.700    0.555   -0.245
    42.80    4.965    1.705    0.555   -0.245
    42.90    4.965    1.705    0.555   -0.245
    43.00    4.965    1.705    0.555   -0.245
    43.10    4.965    1.705    0.555   -0.245
    43.20    4.965    1.705    0.555   -0.245
    43.30    4.965    1.710    0.555   -0.245
    43.40    4.965    1.710    0.555   -0.245
    43.50    4.965    1.710    0.555   -0.245
    43.60    4.965    1.710    0.555   -0.245
    43.70    4.965    1.715    0.555   -0.245
    43.80    4.965    1.715    0.555   -0.245
    43.90    4.965    1.715    0.555   -0.245
    44.00    4.965    1.720    0.555   -0.245
    44.10    4.965    1.720    0.555   -0.245
    44.20    4.965    1.720    0.555   -0.245
    44.30    4.965    1.720    0.555   -0.245
    44.40    4.965    1.720    0.555   -0.245
    44.50    4.965    1.725    0.555   -0.245
    44.60    4.965    1.725    0.555   -0.245
    44.70    4.965    1.725    0.555   -0.245
    44.80    4.965    1.725    0.555   -0.245
    44.90    4.965    1.730    0.555   -0.245
    45.00    4.965    1.730    0.555   -0.245
    45.10    4.965    1.730    0.555   -0.245
    45.20    4.965    1.730    0.555   -0.245
    45.30    4.965    1.735    0.555   -0.245
    45.40    4.965    1.735    0.555   -0.245
    45.50    4.965    1.735    0.555   -0.240
    45.60    4.965    1.740    0.555   -0.245
    45.70    4.965    1.740    0.555   -0.245
    45.80    4.965    1.740    0.555   -0.245
    45.90    4.965    1.740    0.555   -0.240
    46.00    4.965    1.745    0.555   -0.245
    46.10    4.965    1.745    0.555   -0.245
    46.20    4.965    1.745    0.555   -0.245
    46.30    4.965    1.745    0.555   -0.245
    46.40    4.965    1.745    0.555   -0.245
    46.50    4.965    1.750    0.555   -0.245
    46.60    4.965    1.750    0.555   -0.245
    46.70    4.965    1.750    0.555   -0.245
    46.80    4.965    1.750    0.555   -0.245
    46.90    4.965    1.750    0.555   -0.245
    47.00    4.965    1.750    0.555   -0.245
    47.10    4.965    1.755    0.555   -0.245
    47.20    4.965    1.755    0.555   -0.245
    47.30    4.965    1.755    0.555   -0.245
    47.40    4.965    1.760    0.555   -0.245
    47.50    4.965    1.760    0.555   -0.245
    47.60    4.965    1.765    0.555   -0.245
    47.70    4.965    1.765    0.555   -0.245
    47.80    4.965    1.765    0.555   -0.245
    47.90    4.965    1.770    0.555   -0.245
    48.00    4.965    1.770    0.555   -0.245
    48.10    4.965    1.770    0.555   -0.245
    48.20    4.965    1.770    0.555   -0.245
    48.30    4.965    1.775    0.555   -0.245
    48.40    4.965    1.775    0.555   -0.240
    48.50    4.965    1.775    0.555   -0.245
    48.60    4.965    1.775    0.555   -0.245
    48.70    4.965    1.775    0.555   -0.245
    48.80    4.965    1.780    0.555   -0.245
    48.90    4.965    1.780    0.555   -0.245
    49.00    4.965    1.780    0.555   -0.245
    49.10    4.965    1.785    0.555   -0.245
    49.20    4.965    1.785    0.555   -0.240
    49.30    4.965    1.785    0.555   -0.245
    49.40    4.965    1.790    0.555   -0.240
    49.50    4.965    1.790    0.555   -0.245
    49.60    4.965    1.790    0.555   -0.245
    49.70    4.965    1.790    0.555   -0.245
    49.80    4.965    1.790    0.555   -0.245
    49.90    4.965    1.790    0.555   -0.245
    50.00    4.965    1.795    0.555   -0.245
    50.10    4.965    1.795    0.555   -0.245
    50.20    4.965    1.800    0.555   -0.245
    50.30    4.965    1.800    0.555   -0.245
    50.40    4.965    1.800    0.555   -0.245
    50.50    4.965    1.805    0.555   -0.245
    50.60    4.965    1.805    0.555   -0.245
    50.70    4.965    1.805    0.555   -0.245
    50.80    4.965    1.805    0.555   -0.245
    50.90    4.965    1.805    0.555   -0.245
    51.00    4.965    1.805    0.555   -0.245
    51.10    4.965    1.805    0.555   -0.245
    51.20    4.965    1.805    0.555   -0.245
    51.30    4.965    1.810    0.555   -0.245
    51.40    4.965    1.810    0.555   -0.245
    51.50    4.965    1.810    0.555   -0.240
    51.60    4.965    1.810    0.555   -0.245
    51.70    4.965    1.810    0.555   -0.245
    51.80    4.965    1.815    0.555   -0.245
    51.90    4.965    1.815    0.555   -0.245
    52.00    4.965    1.815    0.555   -0.245
    52.10    4.965    1.815    0.555   -0.245
    52.20    4.965    1.820    0.555   -0.245
    52.30    4.965    1.820    0.555   -0.245
    52.40    4.965    1.820    0.555   -0.240
    52.50    4.965    1.825    0.555   -0.245
    52.60    4.965    1.825    0.555   -0.240
    52.70    4.965    1.825    0.555   -0.245
    52.80    4.965    1.825    0.555   -0.245
    52.90    4.965    1.830    0.555   -0.245
    53.00    4.965    1.830    0.555   -0.240
    53.10    4.965    1.830    0.555   -0.240
    53.20    4.965    1.835    0.555   -0.245
    53.30    4.965    1.835    0.555   -0.245
    53.40    4.965    1.835    0.555   -0.245
    53.50    4.965    1.835    0.555   -0.245
    53.60    4.965    1.835    0.555   -0.240
    53.70    4.965    1.840    0.555   -0.240
    53.80    4.965    1.840    0.555   -0.245
    53.90    4.965    1.840    0.555   -0.245
    54.00    4.965    1.845    0.555   -0.245
    54.10    4.965    1.845    0.555   -0.245
    54.20    4.965    1.845    0.555   -0.245
    54.30    4.965    1.845    0.555   -0.245
    54.40    4.965    1.850    0.555   -0.245
    54.50    4.965    1.850    0.555   -0.240
    54.60    4.965    1.850    0.555   -0.245
    54.70    4.965    1.850    0.555   -0.240
    54.80    4.965    1.855    0.555   -0.245
    54.90    4.965    1.855    0.555   -0.240
    55.00    4.965    1.855    0.555   -0.245
    55.10    4.965    1.855    0.555   -0.245
    55.20    4.965    1.860    0.555   -0.245
    55.30    4.965    1.860    0.555   -0.245
    55.40    4.965    1.860    0.555   -0.245
    55.50    4.965    1.860    0.555   -0.245
    55.60    4.965    1.860    0.555   -0.240
    55.70    4.965    1.865    0.555   -0.245
    55.80    4.965    1.865    0.555   -0.245
    55.90    4.965    1.865    0.555   -0.245
    56.00    4.965    1.870    0.555   -0.240
    56.10    4.965    1.870    0.555   -0.245
    56.20    4.965    1.870    0.555   -0.245
    56.30    4.965    1.870    0.555   -0.245
    56.40    4.965    1.875    0.560   -0.245
    56.50    4.965    1.875    0.555   -0.240
    56.60    4.965    1.875    0.555   -0.245
    56.70    4.965    1.875    0.555   -0.245
    56.80    4.965    1.875    0.555   -0.245
    56.90    4.965    1.880    0.555   -0.245
    57.00    4.965    1.880    0.555   -0.245
    57.10    4.965    1.880    0.555   -0.245
    57.20    4.965    1.880    0.555   -0.245
    57.30    4.965    1.885    0.555   -0.245
    57.40    4.965    1.885    0.560   -0.245
    57.50    4.965    1.890    0.555   -0.245
    57.60    4.965    1.890    0.555   -0.245
    57.70    4.965    1.890    0.555   -0.240
    57.80    4.965    1.890    0.555   -0.245
    57.90    4.965    1.890    0.555   -0.245
    58.00    4.965    1.895    0.555   -0.245
    58.10    4.965    1.895    0.555   -0.245
    58.20    4.965    1.895    0.555   -0.240
    58.30    4.965    1.895    0.555   -0.240
    58.40    4.965    1.895    0.555   -0.245
    58.50    4.965    1.900    0.555   -0.240
    58.60    4.965    1.900    0.555   -0.245
    58.70    4.965    1.900    0.555   -0.240
    58.80    4.965    1.905    0.555   -0.240
    58.90    4.965    1.905    0.560   -0.245
    59.00    4.965    1.905    0.560   -0.245
    59.10    4.965    1.905    0.555   -0.240
    59.20    4.965    1.905    0.560   -0.245
    59.30    4.965    1.910    0.555   -0.245
    59.40    4.965    1.910    0.555   -0.240
    59.50    4.965    1.910    0.555   -0.245
    59.60    4.965    1.910    0.560   -0.240
    59.70    4.965    1.915    0.555   -0.245
    59.80    4.965    1.915    0.555   -0.240
    59.90    4.965    1.920    0.555   -0.240
    60.00    4.965    1.920    0.555   -0.240
    60.10    4.965    1.920    0.555   -0.245
    60.20    4.965    1.920    0.555   -0.240
    60.30    4.965    1.920    0.555   -0.240
    60.40    4.965    1.925    0.555   -0.240
    60.50    4.965    1.925    0.555   -0.245
    60.60    4.965    1.925    0.555   -0.240
    60.70    4.965    1.930    0.555   -0.240
    60.80    4.965    1.930    0.555   -0.240
    60.90    4.965    1.930    0.555   -0.240
    61.00    4.965    1.930    0.555   -0.245
    61.10    4.965    1.935    0.555   -0.245
    61.20    4.965    1.935    0.555   -0.240
    61.30    4.965    1.935    0.560   -0.245
    61.40    4.965    1.935    0.555   -0.240
    61.50    4.965    1.935    0.555   -0.240
    61.60    4.965    1.940    0.555   -0.245
    61.70    4.965    1.940    0.555   -0.240
    61.80    4.965    1.940    0.560   -0.245
    61.90    4.965    1.940    0.555   -0.245
    62.00    4.965    1.940    0.555   -0.240
    62.10    4.965    1.940    0.555   -0.245
    62.20    4.965    1.945    0.560   -0.240
    62.30    4.965    1.945    0.560   -0.240
    62.40    4.965    1.945    0.555   -0.245
    62.50    4.965    1.950    0.555   -0.240
    62.60    4.965    1.950    0.555   -0.245
    62.70    4.965    1.955    0.555   -0.245
    62.80    4.965    1.955    0.555   -0.240
    62.90    4.965    1.955    0.560   -0.240
    63.00    4.965    1.960    0.555   -0.240
    63.10    4.965    1.960    0.555   -0.240
    63.20    4.965    1.960    0.560   -0.240
    63.30    4.965    1.960    0.555   -0.245
    63.40    4.965    1.960    0.555   -0.240
