Data series 2

    Time  ref_inp     lev2     lev1      err 
   103.80    5.060    4.425    0.595   -0.235
   103.90    5.060    4.425    0.595   -0.235
   104.00    5.060    4.425    0.590   -0.235
   104.10    5.060    4.425    0.595   -0.235
   104.20    5.060    4.425    0.595   -0.235
   104.30    5.060    4.425    0.595   -0.235
   104.40    5.060    4.430    0.595   -0.235
   104.50    5.060    4.425    0.595   -0.235
   104.60    5.060    4.430    0.595   -0.235
   104.70    5.060    4.425    0.595   -0.235
   104.80    5.060    4.425    0.595   -0.235
   104.90    5.060    4.425    0.595   -0.235
   105.00    5.060    4.425    0.595   -0.235
   105.10    5.060    4.425    0.595   -0.235
   105.20    5.060    4.430    0.590   -0.235
   105.30    5.060    4.430    0.595   -0.235
   105.40    5.060    4.430    0.595   -0.235
   105.50    5.060    4.430    0.595   -0.235
   105.60    5.060    4.430    0.595   -0.235
   105.70    5.060    4.430    0.595   -0.235
   105.80    5.060    4.430    0.595   -0.235
   105.90    5.060    4.430    0.595   -0.235
   106.00    5.060    4.430    0.595   -0.235
   106.10    5.060    4.430    0.595   -0.235
   106.20    5.060    4.430    0.595   -0.235
   106.30    5.060    4.425    0.590   -0.235
   106.40    5.060    4.425    0.595   -0.235
   106.50    5.060    4.425    0.595   -0.235
   106.60    5.060    4.425    0.595   -0.235
   106.70    5.060    4.425    0.595   -0.235
   106.80    5.060    4.425    0.590   -0.235
   106.90    5.060    4.425    0.595   -0.235
   107.00    5.060    4.430    0.595   -0.235
   107.10    5.060    4.430    0.595   -0.235
   107.20    5.060    4.430    0.595   -0.235
   107.30    5.060    4.430    0.595   -0.235
   107.40    5.060    4.430    0.595   -0.235
   107.50    5.060    4.430    0.595   -0.235
   107.60    5.060    4.430    0.595   -0.235
   107.70    5.060    4.430    0.595   -0.235
   107.80    5.060    4.430    0.595   -0.235
   107.90    5.060    4.430    0.595   -0.235
   108.00    5.060    4.430    0.590   -0.235
   108.10    5.060    4.430    0.595   -0.235
   108.20    5.060    4.430    0.595   -0.235
   108.30    5.060    4.430    0.590   -0.235
   108.40    5.060    4.430    0.595   -0.235
   108.50    5.060    4.430    0.595   -0.235
   108.60    5.060    4.430    0.590   -0.235
   108.70    5.060    4.430    0.595   -0.235
   108.80    5.060    4.430    0.595   -0.235
   108.90    5.060    4.430    0.595   -0.235
   109.00    5.060    4.430    0.595   -0.235
   109.10    5.060    4.430    0.590   -0.235
   109.20    5.060    4.430    0.595   -0.235
   109.30    5.060    4.430    0.590   -0.235
   109.40    5.060    4.430    0.595   -0.235
   109.50    5.060    4.430    0.590   -0.235
   109.60    5.060    4.430    0.595   -0.235
   109.70    5.060    4.430    0.595   -0.235
   109.80    5.060    4.430    0.595   -0.235
   109.90    5.060    4.430    0.595   -0.235
   110.00    5.060    4.435    0.590   -0.235
   110.10    5.060    4.435    0.595   -0.235
   110.20    5.060    4.435    0.595   -0.235
   110.30    5.060    4.440    0.595   -0.235
   110.40    5.060    4.440    0.595   -0.235
   110.50    5.060    4.440    0.595   -0.235
   110.60    5.060    4.440    0.595   -0.235
   110.70    5.060    4.440    0.595   -0.235
   110.80    5.060    4.440    0.595   -0.235
   110.90    5.060    4.440    0.595   -0.235
   111.00    5.060    4.435    0.590   -0.235
   111.10    5.060    4.435    0.595   -0.235
   111.20    5.060    4.435    0.590   -0.235
   111.30    5.060    4.435    0.595   -0.235
   111.40    5.060    4.435    0.590   -0.235
   111.50    5.060    4.435    0.595   -0.235
   111.60    5.060    4.435    0.590   -0.235
   111.70    5.060    4.435    0.595   -0.235
   111.80    5.060    4.435    0.595   -0.235
   111.90    5.060    4.435    0.595   -0.235
   112.00    5.060    4.435    0.595   -0.235
   112.10    5.060    4.430    0.590   -0.235
   112.20    5.060    4.430    0.595   -0.235
   112.30    5.060    4.430    0.595   -0.235
   112.40    5.060    4.430    0.595   -0.235
   112.50    5.060    4.430    0.595   -0.235
   112.60    5.060    4.430    0.595   -0.235
   112.70    5.060    4.430    0.595   -0.235
   112.80    5.060    4.430    0.595   -0.235
   112.90    5.060    4.430    0.590   -0.235
   113.00    5.060    4.430    0.595   -0.235
   113.10    5.060    4.430    0.595   -0.235
   113.20    5.060    4.430    0.595   -0.235
   113.30    5.060    4.430    0.595   -0.235
   113.40    5.060    4.430    0.595   -0.235
   113.50    5.060    4.430    0.595   -0.235
   113.60    5.060    4.430    0.595   -0.235
   113.70    5.060    4.430    0.595   -0.235
   113.80    5.060    4.430    0.595   -0.235
   113.90    5.060    4.430    0.595   -0.235
   114.00    5.060    4.430    0.595   -0.235
   114.10    5.060    4.430    0.595   -0.235
   114.20    5.060    4.430    0.595   -0.235
   114.30    5.060    4.430    0.590   -0.235
   114.40    5.060    4.430    0.595   -0.235
   114.50    5.060    4.430    0.590   -0.235
   114.60    5.060    4.430    0.595   -0.235
   114.70    5.060    4.430    0.590   -0.235
   114.80    5.060    4.430    0.590   -0.235
   114.90    5.060    4.430    0.590   -0.235
   115.00    5.060    4.430    0.590   -0.235
   115.10    5.060    4.430    0.595   -0.235
   115.20    5.060    4.430    0.595   -0.235
   115.30    5.060    4.430    0.595   -0.235
   115.40    5.060    4.430    0.595   -0.235
   115.50    5.060    4.430    0.595   -0.235
   115.60    5.060    4.430    0.595   -0.235
   115.70    5.060    4.430    0.595   -0.235
   115.80    5.060    4.425    0.590   -0.235
   115.90    5.060    4.425    0.595   -0.235
   116.00    5.060    4.425    0.595   -0.235
   116.10    5.060    4.425    0.595   -0.235
   116.20    5.060    4.425    0.595   -0.235
   116.30    5.060    4.430    0.590   -0.235
   116.40    5.060    4.430    0.595   -0.235
   116.50    5.060    4.430    0.595   -0.235
   116.60    5.060    4.430    0.595   -0.235
   116.70    5.060    4.430    0.595   -0.235
   116.80    5.060    4.435    0.595   -0.235
   116.90    5.060    4.435    0.595   -0.235
   117.00    5.060    4.430    0.595   -0.235
   117.10    5.060    4.430    0.595   -0.235
   117.20    5.060    4.430    0.595   -0.235
   117.30    5.060    4.430    0.595   -0.235
   117.40    5.060    4.430    0.595   -0.235
   117.50    5.060    4.430    0.590   -0.235
   117.60    5.060    4.430    0.595   -0.235
   117.70    5.060    4.430    0.590   -0.235
   117.80    5.060    4.435    0.590   -0.235
   117.90    5.060    4.435    0.595   -0.235
   118.00    5.060    4.435    0.595   -0.235
   118.10    5.060    4.435    0.590   -0.235
   118.20    5.060    4.435    0.595   -0.235
   118.30    5.060    4.435    0.595   -0.235
   118.40    5.060    4.435    0.595   -0.235
   118.50    5.060    4.435    0.595   -0.235
   118.60    5.060    4.435    0.595   -0.235
   118.70    5.060    4.430    0.595   -0.235
   118.80    5.060    4.430    0.595   -0.235
   118.90    5.060    4.430    0.595   -0.235
   119.00    5.060    4.430    0.595   -0.235
   119.10    5.060    4.430    0.590   -0.235
   119.20    5.060    4.425    0.595   -0.235
   119.30    5.060    4.425    0.595   -0.235
   119.40    5.060    4.425    0.595   -0.235
   119.50    5.060    4.425    0.595   -0.235
   119.60    5.060    4.425    0.590   -0.235
   119.70    5.060    4.430    0.595   -0.235
   119.80    5.060    4.430    0.595   -0.235
   119.90    5.060    4.430    0.595   -0.235
   120.00    5.060    4.430    0.590   -0.235
   120.10    5.060    4.430    0.595   -0.235
   120.20    5.060    4.430    0.590   -0.235
   120.30    5.060    4.430    0.595   -0.235
   120.40    5.060    4.430    0.595   -0.235
   120.50    5.060    4.430    0.590   -0.235
   120.60    5.060    4.425    0.595   -0.235
   120.70    5.060    4.425    0.595   -0.235
   120.80    5.060    4.425    0.590   -0.235
   120.90    5.060    4.425    0.595   -0.235
   121.00    5.060    4.425    0.590   -0.235
   121.10    5.060    4.425    0.595   -0.235
   121.20    5.060    4.425    0.595   -0.235
   121.30    5.060    4.425    0.595   -0.235
   121.40    5.060    4.425    0.595   -0.235
   121.50    5.060    4.425    0.590   -0.235
   121.60    5.060    4.425    0.595   -0.235
   121.70    5.060    4.425    0.595   -0.235
   121.80    5.060    4.430    0.595   -0.235
   121.90    5.060    4.430    0.595   -0.235
   122.00    5.060    4.430    0.590   -0.235
   122.10    5.060    4.430    0.590   -0.235
   122.20    5.060    4.430    0.595   -0.235
   122.30    5.060    4.430    0.595   -0.235
   122.40    5.060    4.430    0.590   -0.235
   122.50    5.060    4.430    0.595   -0.235
   122.60    5.060    4.430    0.590   -0.235
   122.70    5.060    4.430    0.590   -0.235
   122.80    5.060    4.430    0.595   -0.235
   122.90    5.060    4.430    0.595   -0.235
   123.00    5.060    4.430    0.595   -0.235
   123.10    5.060    4.430    0.595   -0.235
   123.20    5.060    4.425    0.595   -0.235
   123.30    5.060    4.430    0.595   -0.235
   123.40    5.060    4.430    0.595   -0.235
   123.50    5.060    4.430    0.595   -0.235
   123.60    5.060    4.430    0.595   -0.235
   123.70    5.060    4.430    0.595   -0.235
   123.80    5.060    4.430    0.590   -0.235
   123.90    5.060    4.430    0.595   -0.235
   124.00    5.060    4.430    0.595   -0.235
   124.10    5.060    4.430    0.595   -0.235
   124.20    5.060    4.430    0.595   -0.235
   124.30    5.060    4.430    0.595   -0.235
   124.40    5.060    4.430    0.590   -0.235
   124.50    5.060    4.430    0.595   -0.235
   124.60    5.060    4.430    0.595   -0.235
   124.70    5.060    4.430    0.595   -0.235
   124.80    5.060    4.430    0.595   -0.235
   124.90    5.060    4.430    0.590   -0.235
   125.00    5.060    4.435    0.595   -0.235
   125.10    5.060    4.430    0.595   -0.235
   125.20    5.060    4.430    0.590   -0.235
   125.30    5.060    4.430    0.595   -0.235
   125.40    5.060    4.430    0.595   -0.235
   125.50    5.060    4.430    0.595   -0.235
   125.60    5.060    4.430    0.590   -0.235
   125.70    5.060    4.430    0.590   -0.235
   125.80    5.060    4.425    0.590   -0.235
   125.90    5.060    4.430    0.595   -0.235
   126.00    5.060    4.430    0.595   -0.235
   126.10    5.060    4.430    0.590   -0.235
   126.20    5.060    4.430    0.595   -0.235
   126.30    5.060    4.430    0.595   -0.235
   126.40    5.060    4.430    0.595   -0.235
   126.50    5.060    4.430    0.590   -0.235
   126.60    5.060    4.430    0.595   -0.235
   126.70    5.060    4.430    0.595   -0.235
   126.80    5.060    4.430    0.595   -0.235
   126.90    5.060    4.430    0.595   -0.235
   127.00    5.060    4.430    0.595   -0.235
   127.10    5.060    4.430    0.595   -0.235
   127.20    5.060    4.430    0.590   -0.235
   127.30    5.060    4.430    0.595   -0.235
   127.40    5.060    4.430    0.595   -0.235
   127.50    5.060    4.430    0.595   -0.235
   127.60    5.060    4.430    0.595   -0.235
   127.70    5.060    4.430    0.590   -0.235
   127.80    5.060    4.430    0.595   -0.235
   127.90    5.060    4.430    0.595   -0.235
   128.00    5.060    4.430    0.595   -0.235
   128.10    5.060    4.430    0.595   -0.235
   128.20    5.060    4.430    0.595   -0.235
   128.30    5.060    4.430    0.595   -0.235
   128.40    5.060    4.430    0.590   -0.235
   128.50    5.060    4.425    0.595   -0.235
   128.60    5.060    4.425    0.595   -0.235
   128.70    5.060    4.425    0.595   -0.235
   128.80    5.060    4.425    0.595   -0.235
   128.90    5.060    4.425    0.590   -0.235
   129.00    5.060    4.425    0.595   -0.235
   129.10    5.060    4.425    0.590   -0.235
   129.20    5.060    4.425    0.590   -0.235
   129.30    5.060    4.430    0.595   -0.235
   129.40    5.060    4.430    0.595   -0.235
   129.50    5.060    4.430    0.595   -0.235
   129.60    5.060    4.430    0.595   -0.235
   129.70    5.060    4.430    0.595   -0.235
   129.80    5.060    4.430    0.590   -0.235
   129.90    5.060    4.425    0.595   -0.235
   130.00    5.060    4.425    0.595   -0.235
   130.10    5.060    4.425    0.595   -0.235
   130.20    5.060    4.425    0.595   -0.235
   130.30    5.060    4.430    0.595   -0.235
   130.40    5.060    4.430    0.595   -0.235
   130.50    5.060    4.430    0.595   -0.235
   130.60    5.060    4.430    0.595   -0.235
   130.70    5.060    4.430    0.590   -0.235
   130.80    5.060    4.430    0.595   -0.235
   130.90    5.060    4.430    0.595   -0.235
   131.00    5.060    4.430    0.595   -0.235
   131.10    5.060    4.430    0.590   -0.235
   131.20    5.060    4.430    0.595   -0.235
   131.30    5.060    4.430    0.595   -0.235
   131.40    5.060    4.430    0.595   -0.235
   131.50    5.060    4.425    0.595   -0.235
   131.60    5.060    4.425    0.595   -0.235
   131.70    5.060    4.425    0.590   -0.235
   131.80    5.060    4.425    0.595   -0.235
   131.90    5.060    4.425    0.595   -0.235
   132.00    5.060    4.425    0.595   -0.235
   132.10    5.060    4.425    0.595   -0.235
   132.20    5.060    4.425    0.595   -0.235
   132.30    5.060    4.425    0.595   -0.235
   132.40    5.060    4.425    0.590   -0.235
   132.50    5.060    4.425    0.595   -0.235
   132.60    5.060    4.425    0.595   -0.235
   132.70    5.060    4.425    0.595   -0.235
   132.80    5.060    4.425    0.595   -0.235
   132.90    5.060    4.425    0.595   -0.235
   133.00    5.060    4.425    0.595   -0.235
   133.10    5.060    4.430    0.595   -0.235
   133.20    5.060    4.425    0.595   -0.235
   133.30    5.060    4.430    0.590   -0.235
   133.40    5.060    4.430    0.595   -0.235
   133.50    5.060    4.430    0.595   -0.235
   133.60    5.060    4.430    0.595   -0.235
   133.70    5.060    4.430    0.595   -0.235
   133.80    5.060    4.430    0.595   -0.235
   133.90    5.060    4.430    0.595   -0.235
   134.00    5.060    4.430    0.595   -0.235
   134.10    5.060    4.430    0.595   -0.235
   134.20    5.060    4.430    0.595   -0.235
   134.30    5.060    4.430    0.595   -0.235
   134.40    5.060    4.430    0.595   -0.235
   134.50    5.060    4.430    0.595   -0.235
   134.60    5.060    4.430    0.595   -0.235
   134.70    5.060    4.430    0.595   -0.235
   134.80    5.060    4.430    0.595   -0.235
   134.90    5.060    4.430    0.595   -0.235
   135.00    5.060    4.425    0.595   -0.235
   135.10    5.060    4.425    0.595   -0.235
   135.20    5.060    4.425    0.595   -0.235
   135.30    5.060    4.425    0.590   -0.235
   135.40    5.060    4.425    0.595   -0.235
   135.50    5.060    4.425    0.595   -0.235
   135.60    5.060    4.425    0.595   -0.235
   135.70    5.060    4.425    0.595   -0.235
   135.80    5.060    4.425    0.595   -0.235
   135.90    5.060    4.425    0.595   -0.235
   136.00    5.060    4.430    0.595   -0.235
   136.10    5.060    4.430    0.595   -0.235
   136.20    5.060    4.430    0.590   -0.235
   136.30    5.060    4.425    0.590   -0.235
   136.40    5.060    4.425    0.595   -0.235
   136.50    5.060    4.425    0.595   -0.235
   136.60    5.060    4.425    0.595   -0.235
   136.70    5.060    4.425    0.595   -0.235
   136.80    5.060    4.425    0.595   -0.235
   136.90    5.060    4.425    0.595   -0.235
   137.00    5.060    4.425    0.595   -0.235
   137.10    5.060    4.425    0.590   -0.235
   137.20    5.060    4.425    0.595   -0.235
   137.30    5.060    4.425    0.590   -0.235
   137.40    5.060    4.425    0.595   -0.235
   137.50    5.060    4.425    0.590   -0.235
   137.60    5.060    4.425    0.595   -0.235
   137.70    5.060    4.425    0.595   -0.235
   137.80    5.060    4.425    0.595   -0.235
   137.90    5.060    4.430    0.590   -0.235
   138.00    5.060    4.430    0.595   -0.235
   138.10    5.060    4.430    0.595   -0.235
   138.20    5.060    4.430    0.595   -0.235
   138.30    5.060    4.430    0.595   -0.235
   138.40    5.060    4.425    0.595   -0.235
   138.50    5.060    4.425    0.590   -0.235
   138.60    5.060    4.425    0.595   -0.235
   138.70    5.060    4.425    0.595   -0.235
   138.80    5.060    4.425    0.595   -0.235
   138.90    5.060    4.425    0.595   -0.235
   139.00    5.060    4.425    0.590   -0.235
   139.10    5.060    4.425    0.590   -0.235
   139.20    5.060    4.425    0.595   -0.235
   139.30    5.060    4.425    0.595   -0.235
   139.40    5.060    4.425    0.595   -0.235
   139.50    5.060    4.425    0.595   -0.235
   139.60    5.060    4.425    0.595   -0.235
   139.70    5.060    4.425    0.595   -0.235
   139.80    5.060    4.425    0.595   -0.235
   139.90    5.060    4.425    0.590   -0.235
   140.00    5.060    4.430    0.590   -0.235
   140.10    5.060    4.425    0.595   -0.235
   140.20    5.060    4.425    0.595   -0.235
   140.30    5.060    4.425    0.595   -0.235
   140.40    5.060    4.425    0.590   -0.235
   140.50    5.060    4.425    0.590   -0.235
   140.60    5.060    4.425    0.590   -0.235
   140.70    5.060    4.425    0.595   -0.235
   140.80    5.060    4.425    0.595   -0.235
   140.90    5.060    4.425    0.595   -0.235
   141.00    5.060    4.425    0.595   -0.235
   141.10    5.060    4.425    0.590   -0.235
   141.20    5.060    4.425    0.590   -0.235
   141.30    5.060    4.430    0.595   -0.235
   141.40    5.060    4.430    0.590   -0.235
   141.50    5.060    4.430    0.595   -0.235
   141.60    5.060    4.430    0.595   -0.235
   141.70    5.060    4.430    0.595   -0.235
   141.80    5.060    4.425    0.595   -0.235
   141.90    5.060    4.425    0.595   -0.235
   142.00    5.060    4.425    0.590   -0.235
   142.10    5.060    4.425    0.595   -0.235
   142.20    5.060    4.425    0.595   -0.235
   142.30    5.060    4.425    0.595   -0.235
   142.40    5.060    4.425    0.595   -0.235
   142.50    5.060    4.425    0.595   -0.235
   142.60    5.060    4.425    0.595   -0.235
   142.70    5.060    4.425    0.590   -0.235
   142.80    5.060    4.425    0.590   -0.235
   142.90    5.060    4.425    0.590   -0.235
   143.00    5.060    4.425    0.595   -0.235
   143.10    5.060    4.425    0.595   -0.235
   143.20    5.060    4.420    0.595   -0.235
   143.30    5.060    4.420    0.595   -0.235
   143.40    5.060    4.420    0.595   -0.235
   143.50    5.060    4.425    0.595   -0.235
   143.60    5.060    4.420    0.595   -0.235
   143.70    5.060    4.420    0.595   -0.235
   143.80    5.060    4.420    0.595   -0.235
   143.90    5.060    4.420    0.595   -0.235
   144.00    5.060    4.420    0.595   -0.235
   144.10    5.060    4.425    0.595   -0.235
   144.20    5.060    4.425    0.595   -0.235
   144.30    5.060    4.425    0.595   -0.235
   144.40    5.060    4.425    0.590   -0.235
   144.50    5.060    4.425    0.595   -0.235
   144.60    5.060    4.425    0.590   -0.235
   144.70    5.060    4.425    0.590   -0.235
   144.80    5.060    4.425    0.595   -0.235
   144.90    5.060    4.425    0.595   -0.235
   145.00    5.060    4.425    0.590   -0.235
   145.10    5.060    4.425    0.595   -0.235
   145.20    5.060    4.425    0.595   -0.235
   145.30    5.060    4.425    0.590   -0.235
   145.40    5.060    4.425    0.595   -0.235
   145.50    5.060    4.425    0.595   -0.235
   145.60    5.060    4.425    0.595   -0.235
   145.70    5.060    4.425    0.595   -0.235
   145.80    5.060    4.425    0.595   -0.235
   145.90    5.060    4.425    0.595   -0.235
   146.00    5.060    4.425    0.595   -0.235
   146.10    5.060    4.425    0.590   -0.235
   146.20    5.060    4.425    0.590   -0.235
   146.30    5.060    4.425    0.595   -0.235
   146.40    5.060    4.425    0.590   -0.235
   146.50    5.060    4.430    0.595   -0.235
   146.60    5.060    4.430    0.595   -0.235
   146.70    5.060    4.430    0.595   -0.235
   146.80    5.060    4.425    0.595   -0.235
   146.90    5.060    4.425    0.590   -0.235
   147.00    5.060    4.425    0.595   -0.235
   147.10    5.060    4.425    0.595   -0.235
   147.20    5.060    4.425    0.595   -0.235
   147.30    5.060    4.425    0.595   -0.235
   147.40    5.060    4.425    0.595   -0.235
   147.50    5.060    4.425    0.595   -0.235
   147.60    5.060    4.425    0.595   -0.235
   147.70    5.060    4.425    0.590   -0.235
   147.80    5.060    4.425    0.590   -0.235
   147.90    5.060    4.425    0.590   -0.235
   148.00    5.060    4.425    0.590   -0.235
   148.10    5.060    4.425    0.595   -0.235
   148.20    5.060    4.425    0.595   -0.235
   148.30    5.060    4.425    0.595   -0.235
   148.40    5.060    4.425    0.595   -0.235
   148.50    5.060    4.425    0.595   -0.235
   148.60    5.060    4.425    0.590   -0.235
   148.70    5.060    4.425    0.590   -0.235
   148.80    5.060    4.430    0.595   -0.235
   148.90    5.060    4.430    0.595   -0.235
   149.00    5.060    4.430    0.595   -0.235
   149.10    5.060    4.430    0.595   -0.235
   149.20    5.060    4.425    0.595   -0.235
   149.30    5.060    4.430    0.595   -0.235
   149.40    5.060    4.430    0.595   -0.235
   149.50    5.060    4.430    0.590   -0.235
   149.60    5.060    4.430    0.595   -0.235
   149.70    5.060    4.430    0.590   -0.235
   149.80    5.060    4.430    0.595   -0.235
   149.90    5.060    4.425    0.595   -0.235
   150.00    5.060    4.425    0.595   -0.235
   150.10    5.060    4.425    0.595   -0.235
   150.20    5.060    4.425    0.595   -0.235
   150.30    5.060    4.425    0.595   -0.235
   150.40    5.060    4.425    0.595   -0.235
   150.50    5.060    4.425    0.595   -0.235
   150.60    5.060    4.425    0.595   -0.235
   150.70    5.060    4.425    0.595   -0.235
   150.80    5.060    4.425    0.595   -0.235
   150.90    5.060    4.425    0.590   -0.235
   151.00    5.060    4.425    0.595   -0.235
   151.10    5.060    4.425    0.590   -0.235
   151.20    5.060    4.425    0.595   -0.235
   151.30    5.060    4.425    0.595   -0.235
   151.40    5.060    4.430    0.590   -0.235
   151.50    5.060    4.430    0.595   -0.235
   151.60    5.060    4.425    0.595   -0.235
   151.70    5.060    4.425    0.595   -0.235
   151.80    5.060    4.425    0.590   -0.235
   151.90    5.060    4.425    0.590   -0.235
   152.00    5.060    4.425    0.590   -0.235
   152.10    5.060    4.425    0.595   -0.235
   152.20    5.060    4.430    0.590   -0.235
   152.30    5.060    4.430    0.595   -0.235
   152.40    5.060    4.430    0.595   -0.235
   152.50    5.060    4.430    0.595   -0.235
   152.60    5.060    4.430    0.595   -0.235
   152.70    5.060    4.430    0.595   -0.235
   152.80    5.060    4.430    0.595   -0.235
   152.90    5.060    4.430    0.595   -0.235
   153.00    5.060    4.430    0.590   -0.235
   153.10    5.060    4.430    0.595   -0.235
   153.20    5.060    4.430    0.595   -0.235
   153.30    5.060    4.430    0.595   -0.235
   153.40    5.060    4.430    0.595   -0.235
   153.50    5.060    4.430    0.595   -0.235
   153.60    5.060    4.430    0.595   -0.235
   153.70    5.060    4.430    0.595   -0.235
   153.80    5.060    4.430    0.590   -0.235
   153.90    5.060    4.430    0.595   -0.235
   154.00    5.060    4.425    0.595   -0.235
   154.10    5.060    4.425    0.590   -0.235
   154.20    5.060    4.425    0.595   -0.235
   154.30    5.060    4.425    0.595   -0.235
   154.40    5.060    4.430    0.595   -0.235
   154.50    5.060    4.425    0.595   -0.235
   154.60    5.060    4.425    0.595   -0.235
   154.70    5.060    4.425    0.595   -0.235
   154.80    5.060    4.425    0.595   -0.235
   154.90    5.060    4.425    0.595   -0.235
   155.00    5.060    4.430    0.590   -0.235
   155.10    5.060    4.430    0.595   -0.235
   155.20    5.060    4.425    0.595   -0.235
   155.30    5.060    4.425    0.595   -0.235
   155.40    5.060    4.425    0.595   -0.235
   155.50    5.060    4.425    0.590   -0.235
   155.60    5.060    4.425    0.595   -0.235
   155.70    5.060    4.425    0.590   -0.235
   155.80    5.060    4.425    0.595   -0.235
   155.90    5.060    4.425    0.595   -0.235
   156.00    5.060    4.425    0.590   -0.235
   156.10    5.060    4.425    0.595   -0.235
   156.20    5.060    4.425    0.595   -0.235
   156.30    5.060    4.425    0.590   -0.235
   156.40    5.060    4.425    0.590   -0.235
   156.50    5.060    4.425    0.595   -0.235
   156.60    5.060    4.425    0.590   -0.235
   156.70    5.060    4.425    0.590   -0.235
   156.80    5.060    4.425    0.590   -0.235
   156.90    5.060    4.425    0.595   -0.235
   157.00    5.060    4.425    0.595   -0.235
   157.10    5.060    4.425    0.595   -0.235
   157.20    5.060    4.425    0.595   -0.235
   157.30    5.060    4.425    0.590   -0.235
   157.40    5.060    4.425    0.595   -0.235
   157.50    5.060    4.425    0.595   -0.235
   157.60    5.060    4.425    0.595   -0.235
   157.70    5.060    4.430    0.595   -0.235
   157.80    5.060    4.430    0.595   -0.235
   157.90    5.060    4.430    0.595   -0.235
   158.00    5.060    4.430    0.595   -0.235
   158.10    5.060    4.430    0.595   -0.235
   158.20    5.060    4.430    0.595   -0.235
   158.30    5.060    4.430    0.595   -0.235
   158.40    5.060    4.430    0.595   -0.235
   158.50    5.060    4.435    0.595   -0.235
   158.60    5.060    4.430    0.595   -0.235
   158.70    5.060    4.430    0.595   -0.235
   158.80    5.060    4.430    0.595   -0.235
   158.90    5.060    4.430    0.595   -0.235
   159.00    5.060    4.430    0.595   -0.235
   159.10    5.060    4.430    0.595   -0.235
   159.20    5.060    4.430    0.595   -0.235
   159.30    5.060    4.430    0.595   -0.235
   159.40    5.060    4.430    0.595   -0.235
   159.50    5.060    4.435    0.595   -0.235
   159.60    5.060    4.435    0.595   -0.235
   159.70    5.060    4.435    0.595   -0.235
   159.80    5.060    4.435    0.595   -0.235
   159.90    5.060    4.435    0.595   -0.235
   160.00    5.060    4.430    0.595   -0.235
   160.10    5.060    4.430    0.595   -0.235
   160.20    5.060    4.430    0.590   -0.235
   160.30    5.060    4.430    0.595   -0.235
   160.40    5.060    4.430    0.595   -0.235
   160.50    5.060    4.430    0.595   -0.235
   160.60    5.060    4.430    0.590   -0.235
   160.70    5.060    4.430    0.595   -0.235
   160.80    5.060    4.430    0.595   -0.235
   160.90    5.060    4.430    0.595   -0.235
   161.00    5.060    4.430    0.595   -0.235
   161.10    5.060    4.430    0.595   -0.235
   161.20    5.060    4.430    0.595   -0.235
   161.30    5.060    4.430    0.595   -0.235
   161.40    5.060    4.425    0.595   -0.235
   161.50    5.060    4.425    0.595   -0.235
   161.60    5.060    4.425    0.595   -0.235
   161.70    5.060    4.425    0.595   -0.235
   161.80    5.060    4.430    0.595   -0.235
   161.90    5.060    4.430    0.595   -0.235
   162.00    5.060    4.430    0.595   -0.235
   162.10    5.060    4.430    0.595   -0.235
   162.20    5.060    4.430    0.590   -0.235
   162.30    5.060    4.430    0.590   -0.235
   162.40    5.060    4.430    0.595   -0.235
   162.50    5.060    4.425    0.595   -0.235
   162.60    5.060    4.430    0.595   -0.235
   162.70    5.060    4.430    0.590   -0.235
   162.80    5.060    4.425    0.595   -0.235
   162.90    5.060    4.430    0.595   -0.235
   163.00    5.060    4.430    0.595   -0.235
   163.10    5.060    4.430    0.595   -0.235
   163.20    5.060    4.430    0.595   -0.235
   163.30    5.060    4.435    0.595   -0.235
   163.40    5.060    4.435    0.595   -0.235
   163.50    5.060    4.430    0.595   -0.235
   163.60    5.060    4.430    0.595   -0.235
   163.70    5.060    4.430    0.595   -0.235
   163.80    5.060    4.430    0.590   -0.235
   163.90    5.060    4.430    0.590   -0.235
   164.00    5.060    4.430    0.595   -0.235
   164.10    5.060    4.430    0.595   -0.235
   164.20    5.060    4.430    0.595   -0.235
   164.30    5.060    4.430    0.595   -0.235
   164.40    5.060    4.430    0.590   -0.235
   164.50    5.060    4.430    0.595   -0.235
   164.60    5.060    4.425    0.595   -0.235
   164.70    5.060    4.425    0.595   -0.235
   164.80    5.060    4.425    0.595   -0.235
   164.90    5.060    4.425    0.595   -0.235
   165.00    5.060    4.430    0.590   -0.235
   165.10    5.060    4.430    0.595   -0.235
   165.20    5.060    4.430    0.595   -0.235
   165.30    0.000    0.000    0.000    0.000

